date,open,high,low,close,volume
2022-12-23,16819.5,16889.5,16745.0,16827.0,129.06037659
2022-12-24,16813.0,16830.5,16795.0,16799.5,13.15236944
2022-12-25,16804.0,16888.5,16712.5,16816.5,26.06270491
2022-12-26,16815.0,16942.0,16766.5,16839.5,31.01986509
2022-12-27,16845.5,16851.0,16540.0,16621.5,70.13251529
2022-12-28,16619.0,16760.0,16450.0,16555.0,59.00350101
2022-12-29,16546.0,16649.0,16420.0,16468.0,213.21445444
2022-12-30,16475.5,16650.0,16330.0,16546.0,280.33835061
2022-12-31,16546.0,16625.0,16475.0,16510.0,22.83862628
2023-01-01,16514.0,16750.0,16490.5,16720.0,41.24050852
2023-01-02,16719.5,16788.0,16651.0,16720.0,39.80560731
2023-01-03,16730.0,16887.0,16610.0,16860.0,143.05080208
2023-01-04,16863.0,16980.0,16770.0,16810.0,188.78782499
2023-01-05,16820.0,16860.0,16756.0,16786.0,50.4056368
2023-01-06,16786.0,16786.0,16786.0,16786.0,0
