date,open,high,low,close,volume
2025-04-18,85707.5,85707.5,84437.5,85365.0,12.56633364
2025-04-19,85337.5,85805.0,84880.0,84942.5,16.68042738
2025-04-20,84910.0,87862.5,84137.5,87640.0,57.46254183
2025-04-21,87625.0,88910.0,86525.0,88627.5,71.59200787
2025-04-22,88630.0,94402.5,88420.0,94300.0,217.0131952
2025-04-23,94257.5,94935.0,92077.5,92217.5,121.19686985
2025-04-24,92242.5,94452.5,91737.5,93852.5,126.7473488
2025-04-25,93870.0,95895.0,93707.5,94745.0,149.76202899
2025-04-26,94710.0,95397.5,93825.0,94130.0,33.20065488
2025-04-27,94135.0,94855.0,92852.5,94772.5,68.82936821
2025-04-28,94782.5,95702.5,93525.0,94987.5,149.59690536
2025-04-29,94975.0,95540.0,93805.0,94650.0,89.36142338
2025-04-30,94647.5,95242.5,92960.0,95080.0,125.98188581
2025-05-01,95072.5,97497.5,94975.0,96517.5,906.60784605
2025-05-02,96517.5,96517.5,96517.5,96517.5,0
