date,open,high,low,close,volume
2022-08-26,21422.0,21865.0,19920.0,20190.0,191.25756433
2022-08-27,20233.0,20233.0,19764.5,20000.0,5.42154968
2022-08-28,19948.5,20062.0,19507.0,19809.0,31.28886633
2022-08-29,19799.0,20544.0,19745.5,20423.5,56.69057345
2022-08-30,20482.0,20489.5,19541.0,20180.5,84.34827822
2022-08-31,20188.0,20403.5,19800.0,19880.0,39.64258924
2022-09-01,19869.5,20256.0,19512.5,20100.5,59.98133581
2022-09-02,20097.0,20434.0,19730.5,19761.0,123.84579214
2022-09-03,19783.5,19880.5,19598.0,19598.0,21.15735974
2022-09-04,19585.5,20008.0,19585.5,19734.5,40.931275
2022-09-05,19728.0,20180.5,19644.5,19880.0,48.24530514
2022-09-06,19916.0,19981.5,18524.5,18772.0,139.30659317
2022-09-07,18778.5,19422.0,18690.0,19145.0,49.86917122
2022-09-08,19174.5,20856.5,19012.5,20654.0,102.39059519
2022-09-09,20682.5,21694.5,20659.5,21320.0,39.89351763
2022-09-10,21221.5,21869.5,21164.5,21605.5,12.92817349
2022-09-11,21600.5,22374.0,21440.0,22221.5,59.74163443
2022-09-12,22230.5,22650.5,22071.5,22307.0,78.18563187
2022-09-13,22296.5,22799.0,19853.5,20227.5,275.36639454
2022-09-14,20227.5,20399.5,19619.5,20177.0,157.15848645
2022-09-15,20148.5,20194.0,19457.5,19722.0,95.3111922
2022-09-16,19740.0,20039.0,19332.5,19832.5,56.27329028
2022-09-17,19856.5,20160.5,19751.0,20022.0,29.91947473
2022-09-18,20031.0,20074.0,18213.5,18450.0,101.62537753
2022-09-19,18445.0,19682.5,18374.5,19355.5,215.18157695
2022-09-20,19355.0,19392.0,18724.5,18935.0,132.54139113
2022-09-21,18909.0,19943.0,18109.0,18931.0,426.18477216
2022-09-22,18913.0,19506.0,18786.0,19200.0,221.25107644
2022-09-23,19211.0,19391.0,18514.0,18973.5,192.97648787
2022-09-24,18956.0,19197.0,18832.0,19099.5,49.62765575
2022-09-25,19100.0,19160.5,18675.0,18879.0,55.16957565
2022-09-26,18923.5,20310.0,18806.5,20190.0,490.74363567
2022-09-27,20207.0,20360.5,18449.5,18786.5,604.35534825
2022-09-28,18787.5,19668.5,18574.5,19301.5,388.68977175
2022-09-29,19354.5,19693.0,18833.5,19578.5,398.12910456
2022-09-30,19583.0,20175.0,19175.0,19302.0,390.57632093
2022-10-01,19311.5,19378.5,19132.5,19273.0,143.75927351
2022-10-02,19265.0,19317.5,18895.5,19198.5,167.5010554
2022-10-03,19182.5,19987.5,19124.0,19974.0,486.46400875
2022-10-04,19985.0,20482.0,19835.0,20230.5,530.83238492
2022-10-05,20236.5,20458.5,19730.5,20230.5,252.28560593
2022-10-06,20217.5,20312.0,19794.0,19927.5,200.19059228
2022-10-07,19929.5,20041.0,19297.5,19478.5,284.8362156
2022-10-08,19496.0,19522.0,19097.0,19401.5,125.20047967
2022-10-09,19397.0,19522.5,19323.0,19414.0,84.50057362
2022-10-10,19397.5,19420.5,18908.5,19052.0,207.55022051
2022-10-11,19060.0,19232.0,18833.0,19100.0,127.39871042
2022-10-12,19108.5,19216.0,18947.0,18961.0,115.5085084
2022-10-13,18957.5,19939.0,18075.5,19627.5,712.72839858
2022-10-14,19634.0,19846.0,19061.0,19174.5,341.27413345
2022-10-15,19176.0,19188.0,18984.0,19138.0,56.74829909
2022-10-16,19131.5,19398.0,19084.0,19304.0,98.52384371
2022-10-17,19292.0,19700.5,19243.0,19682.0,124.51617899
2022-10-18,19669.0,19681.5,19078.5,19216.0,138.54710552
2022-10-19,19220.0,19287.0,18904.5,19150.0,191.97322412
2022-10-20,19139.5,19342.0,18919.0,19015.0,244.69858535
2022-10-21,19014.5,19244.5,18644.0,19157.5,376.7266648
2022-10-22,19147.5,19246.0,19139.5,19156.0,27.34599935
2022-10-23,19164.0,19680.0,19069.5,19310.0,168.13108887
2022-10-24,19313.5,19442.5,19158.5,19313.5,179.66821812
2022-10-25,19305.0,20403.5,19255.5,20362.0,930.34165732
2022-10-26,20357.5,21020.0,20289.0,20713.0,2664.51910871
2022-10-27,20712.5,20764.5,20136.5,20144.0,2270.9156191
2022-10-28,20144.0,20144.0,20144.0,20144.0,0
