date,open,high,low,close,volume
2026-02-27,68120.0,68237.5,63127.5,64037.5,218.82958566
2026-02-28,63942.5,68437.5,63482.5,67372.5,158.45816022
2026-03-01,67332.5,67470.0,65217.5,66175.0,104.88131048
2026-03-02,66212.5,70325.0,65462.5,68462.5,318.79138234
2026-03-03,68442.5,69860.0,66415.0,69810.0,209.3080457
2026-03-04,69787.5,74405.0,69322.5,72340.0,383.89843336
2026-03-05,72365.0,73862.5,70392.5,71330.0,143.97509909
2026-03-06,71335.0,71335.0,67570.0,67935.0,132.30001028
2026-03-07,67937.5,68340.0,66775.0,67442.5,74.87842884
2026-03-08,67460.0,68410.0,65685.0,67620.0,117.79001347
2026-03-09,67685.0,70790.0,67487.5,70592.5,393.16141529
2026-03-10,70622.5,71977.5,69465.0,69885.0,80.45928136
2026-03-11,69935.0,71460.0,69200.0,69977.5,75.1750108
2026-03-12,70040.0,72157.5,69545.0,71855.0,56.42848131
2026-03-13,71825.0,74005.0,70475.0,70770.0,114.01649711
2026-03-14,70760.0,71890.0,70537.5,71562.5,8.71985898
2026-03-15,71612.5,74580.0,71380.0,73657.5,46.39264116
2026-03-16,73612.5,76160.0,73035.0,74445.0,95.21206912
2026-03-17,74447.5,75105.0,73542.5,74055.0,76.39038827
2026-03-18,74075.0,74495.0,69670.0,70287.5,131.23833732
2026-03-19,70335.0,71110.0,68930.0,70992.5,144.68288827
2026-03-20,70997.5,71497.5,69537.5,70900.0,66.79526205
2026-03-21,70905.0,71270.0,68375.0,69017.5,101.88123661
2026-03-22,68982.5,69177.5,67392.5,68390.0,180.64966717
2026-03-23,68367.5,71892.5,68017.5,71397.5,198.49658267
2026-03-24,71330.0,71467.5,69027.5,71007.5,158.07173145
2026-03-25,71007.5,72105.0,69880.0,70142.5,118.42994724
2026-03-26,70135.0,70190.0,68177.5,68557.5,318.4784805
2026-03-27,68562.5,68645.0,65600.0,66562.5,371.31679724
2026-03-28,66562.5,67537.5,66107.5,66700.0,73.8231919
2026-03-29,66700.0,67800.0,65042.5,67610.0,106.82107892
2026-03-30,67647.5,68407.5,66282.5,67390.0,238.78693902
2026-03-31,67385.0,69357.5,66082.5,68722.5,133.79264404
2026-04-01,68722.5,69225.0,66237.5,66927.5,197.9351013
2026-04-02,66865.0,67425.0,65735.0,67065.0,210.45530522
2026-04-03,67067.5,67352.5,66562.5,67120.0,64.09379949
2026-04-04,67100.0,67575.0,66657.5,66855.0,23.02366717
2026-04-05,66862.5,69942.5,66762.5,69147.5,105.83506643
2026-04-06,69170.0,70417.5,68385.0,68672.5,139.47813936
2026-04-07,68655.0,72820.0,67802.5,71710.0,235.8502694
2026-04-08,71732.5,72912.5,70517.5,70980.0,176.51012784
2026-04-09,70962.5,73167.5,70547.5,71500.0,160.84454263
2026-04-10,71515.0,73475.0,71495.0,72762.5,88.44524924
2026-04-11,72810.0,73830.0,71395.0,71692.5,54.33087547
2026-04-12,71675.0,71787.5,70515.0,70805.0,98.8333047
2026-04-13,70810.0,74957.5,70567.5,74607.5,289.3531826
2026-04-14,74630.0,76070.0,73550.0,73727.5,190.84068054
2026-04-15,73765.0,75430.0,73617.5,74737.5,89.49653444
2026-04-16,74750.0,75567.5,73360.0,75025.0,107.12662616
2026-04-17,75025.0,78300.0,74990.0,77002.5,260.38695766
2026-04-18,77002.5,77062.5,74925.0,75302.5,199.17285448
2026-04-19,75277.5,76210.0,73750.0,74835.0,159.82098806
2026-04-20,74855.0,76600.0,74605.0,76125.0,656.77157621
2026-04-21,76085.0,78430.0,74872.5,77992.5,645.93612427
2026-04-22,78020.0,79425.0,77562.5,78075.0,2129.56124205
2026-04-23,78030.0,78662.5,76985.0,77685.0,1737.33315446
2026-04-24,77685.0,77685.0,77685.0,77685.0,0
