date,open,high,low,close,volume
2022-08-26,21455.5,21852.5,19920.0,20230.5,266.69350823
2022-08-27,20217.5,20227.0,19784.5,20010.5,70.50873899
2022-08-28,20046.0,20134.5,19494.5,19858.5,114.70963253
2022-08-29,19869.5,20536.0,19747.5,20536.0,122.50315947
2022-08-30,20420.5,20481.0,19522.0,20230.5,211.51438055
2022-08-31,20267.5,20397.0,19782.0,19857.5,132.2833148
2022-09-01,19847.0,20271.0,19525.0,20103.5,242.43173063
2022-09-02,20107.0,20418.5,19734.5,19795.5,480.19557746
2022-09-03,19791.5,19857.0,19600.0,19623.5,72.32404797
2022-09-04,19595.5,20019.0,19593.5,19740.0,142.20089412
2022-09-05,19726.5,20155.0,19637.0,19901.0,221.86008111
2022-09-06,19908.0,20007.5,18520.0,18782.5,503.348607
2022-09-07,18794.0,19444.5,18685.0,19150.0,334.11366192
2022-09-08,19157.5,20772.5,19014.0,20629.0,672.93081408
2022-09-09,20629.0,20629.0,20629.0,20629.0,0
