date,open,high,low,close,volume
2022-06-17,20994.0,21166.0,18988.5,19152.5,542.32653738
2022-06-18,19130.0,19434.0,17505.0,17958.0,686.0169508
2022-06-19,18208.0,20751.0,18178.0,20033.0,440.22864512
2022-06-20,19996.5,21261.5,19815.0,21074.5,289.33989328
2022-06-21,21054.0,21657.5,19939.0,20080.0,642.0276967
2022-06-22,20147.0,20851.0,19801.5,20399.0,400.58185606
2022-06-23,20427.0,21338.0,20122.0,20935.0,482.83721359
2022-06-24,20906.5,21597.5,20734.5,21487.5,574.8239097
2022-06-25,21508.0,21570.0,20909.0,21386.0,70.59302974
2022-06-26,21408.5,21862.0,20924.0,21350.0,173.2615447
2022-06-27,21364.0,21516.5,20487.5,20826.0,195.5224627
2022-06-28,20863.0,21182.5,19880.0,20069.5,246.22238807
2022-06-29,20051.5,20411.0,19286.5,19411.0,605.56487752
2022-06-30,19387.5,20829.5,18634.0,19573.0,1266.51350324
2022-07-01,19573.0,19573.0,19573.0,19573.0,0
