date,open,high,low,close,volume
2018-01-19,12048.5,12689.0,11419.0,12587.0,18.28533984
2018-01-20,12621.0,13166.5,11799.0,11932.0,12.73729313
2018-01-21,12108.0,12285.0,11300.0,11841.0,12.25558762
2018-01-22,11949.0,12000.0,10056.76,10272.14,602.1470994
2018-01-23,10290.0,11411.99,9915.84,10977.57,579.96286535
2018-01-24,10991.75,11893.02,10806.87,11538.5,259.42858696
2018-01-25,11519.8,11768.67,10900.01,10900.01,279.39346356
2018-01-26,11127.37,11578.69,10271.38,11353.85,1229.58255938
2018-01-27,11345.67,12289.63,10938.38,12126.16,620.99278346
2018-01-28,12106.95,12195.0,11225.05,11262.12,568.15599805
2018-01-29,11261.0,11465.92,10835.84,11082.2,574.70359711
2018-01-30,11086.12,11133.69,9359.39,10044.18,2522.07779649
2018-01-31,10054.14,10230.83,9609.53,9959.5,1394.08695255
2018-02-01,9953.52,9955.5,8230.7,8418.32,1782.88989817
2018-02-02,8415.0,8966.66,7539.99,8631.12,1774.24645524
2018-02-03,8588.24,9493.72,8516.0,9187.67,541.97593741
2018-02-04,9178.7,9193.0,7722.0,7884.14,1025.6986407
2018-02-05,7873.4,7910.59,5780.7,5857.54,2361.44258554
2018-02-06,5852.0,7850.0,5852.0,7668.25,1737.83900264
2018-02-07,7668.61,8478.71,7450.0,8238.38,985.2524002
2018-02-08,8232.5,8557.38,7565.28,7870.46,575.92450776
2018-02-09,7860.0,8958.0,7760.5,8802.48,428.53517654
2018-02-10,8775.25,8785.5,7759.0,7798.45,170.53083413
2018-02-11,7813.36,8526.89,7715.15,8420.0,226.75046293
2018-02-12,8415.04,8961.1,8415.04,8600.0,408.45535961
2018-02-13,8600.0,8893.67,8249.27,8850.0,283.2670238
2018-02-14,8855.0,9795.95,8722.09,9787.68,449.78294082
2018-02-15,9775.0,10224.33,9414.72,9725.0,477.23037794
2018-02-16,9701.73,10836.5,9628.77,10750.0,266.36241107
2018-02-17,10755.4,11443.25,10450.0,10623.5,452.98257368
2018-02-18,10628.8,10893.27,10150.62,10768.7,377.08787462
2018-02-19,10780.03,11636.72,10661.78,11540.0,367.72491178
2018-02-20,11538.28,11752.99,10644.51,11084.0,691.23259981
2018-02-21,11084.49,11129.6,10198.05,10600.0,391.38199005
2018-02-22,10605.3,10635.5,9572.17,9870.0,829.68138867
2018-02-23,9870.0,9870.0,9870.0,9870.0,0
