date,open,high,low,close,volume
2024-03-29,70460.0,71385.0,69777.5,70660.0,66.06803887
2024-03-30,70652.5,71265.0,70375.0,71187.5,31.41791113
2024-03-31,71202.5,72302.5,69647.5,70325.0,115.84070149
2024-04-01,70315.0,70777.5,66310.0,66890.0,298.95919951
2024-04-02,66875.0,67120.0,64800.0,66480.0,312.24058423
2024-04-03,66510.0,67267.5,65335.0,66322.5,160.68325432
2024-04-04,66320.0,69555.0,66280.0,67050.0,262.98374134
2024-04-05,67057.5,68740.0,66090.0,68177.5,165.05575868
2024-04-06,68147.5,69937.5,67695.0,69522.5,87.33173618
2024-04-07,69497.5,71055.0,69115.0,70905.0,215.73199281
2024-04-08,70915.0,73047.5,70262.5,70455.0,372.07143779
2024-04-09,70470.0,71050.0,68297.5,69345.0,198.90773024
2024-04-10,69355.0,71317.5,67530.0,70765.0,351.97912129
2024-04-11,70755.0,71285.0,69560.0,70700.0,438.50628717
2024-04-12,70700.0,70700.0,70700.0,70700.0,0
