date,open,high,low,close,volume
2023-07-07,30120.0,30520.0,30120.0,30295.0,27.02623298
2023-07-08,30295.0,30472.5,30137.5,30347.5,17.38032877
2023-07-09,30387.5,30520.0,30040.0,30192.5,13.95008163
2023-07-10,30185.0,31137.5,30080.0,30627.5,64.99837047
2023-07-11,30615.0,30947.5,30377.5,30862.5,89.95607103
2023-07-12,30852.5,31040.0,30272.5,30430.0,76.13460484
2023-07-13,30422.5,31962.5,30407.5,31192.5,383.46175037
2023-07-14,31182.5,31450.0,29965.0,30380.0,553.21621822
2023-07-15,30367.5,30420.0,30120.0,30317.5,47.67722423
2023-07-16,30315.0,30487.5,30187.5,30307.5,90.04667514
2023-07-17,30312.5,30362.5,29697.5,29977.5,125.28405785
2023-07-18,29982.5,30215.0,29527.5,30030.0,132.06368447
2023-07-19,30027.5,30260.0,29797.5,30232.5,191.36045458
2023-07-20,30247.5,30440.0,29592.5,29795.0,881.9924106
2023-07-21,29795.0,29795.0,29795.0,29795.0,0
