date,open,high,low,close,volume
2022-07-22,23115.5,23683.5,22544.5,22745.5,96.95768768
2022-07-23,22777.0,22859.5,21983.5,22716.5,79.19021119
2022-07-24,22655.0,22994.0,21765.5,21920.0,80.73609108
2022-07-25,21920.0,22242.5,20867.5,21035.5,137.81374601
2022-07-26,21045.5,21441.5,20702.5,21331.0,87.78837291
2022-07-27,21369.0,23435.0,21158.0,22926.5,203.42393601
2022-07-28,22911.5,24458.0,22633.0,23967.0,417.34198701
2022-07-29,23967.0,24235.5,23443.5,23890.5,435.13149577
2022-07-30,23873.5,24695.0,23548.5,23733.0,169.69907095
2022-07-31,23732.0,24185.0,23137.0,23318.0,193.28077059
2022-08-01,23362.0,23501.5,22742.5,22892.0,203.02037376
2022-08-02,22884.5,23444.0,22672.5,22996.0,171.27428258
2022-08-03,23009.5,23616.0,22736.0,22944.0,341.82503642
2022-08-04,22948.5,23417.0,22416.5,23202.5,300.55149602
2022-08-05,23202.5,23202.5,23202.5,23202.5,0
