date,open,high,low,close,volume
2024-08-30,59440.0,60007.5,57875.0,59180.0,156.43459481
2024-08-31,59207.5,59297.5,57842.5,58517.5,20.86203562
2024-09-01,58545.0,58850.0,57197.5,57615.0,88.73658693
2024-09-02,57620.0,59905.0,57602.5,59230.0,57.71395002
2024-09-03,59207.5,59435.0,55717.5,56782.5,116.26082973
2024-09-04,56765.0,58567.5,56242.5,57235.0,124.93653288
2024-09-05,57220.0,57322.5,55310.0,55800.0,132.72744838
2024-09-06,55817.5,57032.5,52565.0,54300.0,159.36451439
2024-09-07,54312.5,54875.0,53865.0,54445.0,25.2957705
2024-09-08,54452.5,55390.0,53670.0,54975.0,60.13604852
2024-09-09,54982.5,58137.5,54835.0,57242.5,233.89070325
2024-09-10,57240.0,58050.0,56090.0,56697.5,104.17281369
2024-09-11,56702.5,58467.5,55567.5,58125.0,249.46326356
2024-09-12,58132.5,58545.0,57350.0,58037.5,302.73318988
2024-09-13,58045.0,58045.0,58045.0,58045.0,0.08011026
