date,open,high,low,close,volume
2024-02-23,51262.5,51520.0,50717.5,51302.5,103.49416954
2024-02-24,51305.0,52115.0,51222.5,52000.0,62.32411815
2024-02-25,52037.5,52242.5,51492.5,51500.0,116.14865246
2024-02-26,51500.0,57615.0,51107.5,56387.5,454.04618827
2024-02-27,56385.0,58690.0,56385.0,58540.0,327.78104003
2024-02-28,58562.5,64710.0,58495.0,63057.5,1091.06378122
2024-02-29,63070.0,63930.0,60735.0,61787.5,727.44289794
2024-03-01,61777.5,63412.5,61505.0,62315.0,452.78927286
2024-03-02,62320.0,62477.5,61702.5,61922.5,121.80163912
2024-03-03,61905.0,64762.5,61695.0,64410.0,405.24713216
2024-03-04,64435.0,69105.0,64380.0,66525.0,1119.91630427
2024-03-05,66517.5,69542.5,59347.5,66820.0,1331.12077734
2024-03-06,66810.0,67862.5,64810.0,66465.0,872.21708548
2024-03-07,66460.0,68110.0,66437.5,67510.0,1472.29968747
2024-03-08,67510.0,67510.0,67510.0,67510.0,0
