date,open,high,low,close,volume
2025-12-19,88000.0,89502.5,87010.0,88417.5,82.48066081
2025-12-20,88465.0,88600.0,88020.0,88265.0,21.13665113
2025-12-21,88305.0,89732.5,87777.5,89280.0,31.89929212
2025-12-22,89350.0,90712.5,87160.0,87615.0,37.59318205
2025-12-23,87612.5,88440.0,86680.0,87025.0,81.21952995
2025-12-24,87045.0,88095.0,86550.0,87930.0,12.44778121
2025-12-25,87882.5,89597.5,86942.5,88517.5,89.38872103
2025-12-26,88600.0,89107.5,86705.0,87582.5,72.3980696
2025-12-27,87582.5,87992.5,87450.0,87765.0,37.32478299
2025-12-28,87792.5,90477.5,87475.0,89592.5,148.18614014
2025-12-29,89625.0,89800.0,86742.5,87390.0,118.68911321
2025-12-30,87392.5,89347.5,87392.5,88545.0,123.66317447
2025-12-31,88555.0,89155.0,87157.5,87507.5,79.26941296
2026-01-01,87510.0,89020.0,87500.0,88775.0,504.71189934
2026-01-02,88775.0,88775.0,88775.0,88775.0,0
