date,open,high,low,close,volume
2024-06-28,61472.5,62052.5,60227.5,61192.5,113.24202617
2024-06-29,61182.5,61842.5,60840.0,61602.5,43.89737126
2024-06-30,61625.0,63985.0,61457.5,63440.0,96.92080494
2024-07-01,63447.5,63972.5,62630.0,62665.0,59.98639013
2024-07-02,62692.5,63220.0,60682.5,60862.5,103.03098809
2024-07-03,60840.0,60980.0,57885.0,58212.5,253.33311363
2024-07-04,58225.0,58837.5,53425.0,54380.0,412.27694691
2024-07-05,54390.0,57065.0,53910.0,56635.0,196.69201915
2024-07-06,56615.0,58457.5,56475.0,57360.0,93.45256294
2024-07-07,57390.0,57890.0,54270.0,55867.5,199.67417444
2024-07-08,55865.0,58222.5,54970.0,57107.5,347.16644173
2024-07-09,57117.5,59465.0,56920.0,59017.5,297.22982789
2024-07-10,59032.5,59077.5,57035.0,58210.0,216.76787901
2024-07-11,58202.5,59655.0,56530.0,57012.5,426.61169351
2024-07-12,57012.5,57012.5,57012.5,57012.5,0
