date,open,high,low,close,volume
2025-04-25,93787.5,95970.0,93645.0,94835.0,43.40036253
2025-04-26,94815.0,95487.5,93935.0,94255.0,30.17187501
2025-04-27,94247.5,94997.5,92960.0,94892.5,33.52520615
2025-04-28,94887.5,95800.0,93655.0,95110.0,52.68197124
2025-04-29,95067.5,95592.5,93955.0,94750.0,55.35285912
2025-04-30,94750.0,95317.5,93090.0,95145.0,52.38650548
2025-05-01,95120.0,97600.0,95027.5,96495.0,182.79649895
2025-05-02,96497.5,98040.0,96242.5,96442.5,185.19100641
2025-05-03,96415.0,96542.5,95692.5,95872.5,36.46547456
2025-05-04,95925.0,95925.0,93515.0,94825.0,73.10299993
2025-05-05,94815.0,95227.5,93655.0,94407.5,60.99751199
2025-05-06,94380.0,97787.5,93397.5,97007.5,237.32743977
2025-05-07,97030.0,99475.0,95797.5,99255.0,252.54292616
2025-05-08,99285.0,104292.5,99142.5,103820.0,1279.28148977
2025-05-09,103820.0,103820.0,103820.0,103820.0,0
