date,open,high,low,close,volume
2026-05-28,73462.5,74235.0,72980.0,73937.5,14.77110434
2026-05-29,74137.5,74677.5,72922.5,74015.0,19.46286618
2026-05-30,73920.0,74660.0,73920.0,74400.0,3.94706401
2026-05-31,74247.5,74380.0,73207.5,73207.5,16.36582399
2026-06-01,73200.0,73457.5,70262.5,70570.0,19.94007984
2026-06-02,70395.0,70437.5,65915.0,67505.0,53.43253425
2026-06-03,67457.5,67687.5,61855.0,63975.0,54.75864151
2026-06-04,63820.0,64742.5,61560.0,63320.0,51.17631562
2026-06-05,63250.0,63465.0,59447.5,61432.5,96.00402009
2026-06-06,61602.5,62722.5,60677.5,62702.5,60.46775284
2026-06-07,62797.5,64582.5,61687.5,63652.5,33.34597274
2026-06-08,63615.0,64515.0,62800.0,63500.0,39.86324855
2026-06-09,63402.5,63402.5,61287.5,62000.0,17.18414097
2026-06-10,61952.5,63295.0,61182.5,63035.0,37.73140616
2026-06-11,63052.5,64217.5,62680.0,63437.5,49.28585538
2026-06-12,63467.5,64670.0,63430.0,64142.5,44.45116146
2026-06-13,64135.0,65022.5,64095.0,64752.5,14.48790228
2026-06-14,64785.0,66302.5,64000.0,65980.0,17.87820702
2026-06-15,65990.0,67580.0,65940.0,66640.0,29.24830076
2026-06-16,66670.0,67312.5,65635.0,65720.0,38.15015074
2026-06-17,65807.5,66765.0,64010.0,64617.5,45.90997526
2026-06-18,64897.5,64897.5,62537.5,62905.0,16.61593616
2026-06-19,62865.0,64182.5,62635.0,63952.5,12.41312854
2026-06-20,63867.5,64837.5,63537.5,64510.0,3.29779071
2026-06-21,64520.0,65062.5,63590.0,64502.5,6.01564357
2026-06-22,64580.0,65865.0,62870.0,63222.5,71.53126261
2026-06-23,63085.0,63297.5,62205.0,62857.5,66.45502669
2026-06-24,62910.0,63305.0,59302.5,62107.5,61.56664279
2026-06-25,62060.0,62077.5,58300.0,60727.5,74.85978285
2026-06-26,60732.5,60745.0,58452.5,60692.5,98.48558515
2026-06-27,60647.5,61112.5,59932.5,60392.5,33.89034118
2026-06-28,60405.0,60715.0,59147.5,60280.0,17.54057586
2026-06-29,60195.0,60935.0,59195.0,59712.5,33.49752768
2026-06-30,59710.0,59730.0,57857.5,58930.0,35.03718836
2026-07-01,58857.5,61520.0,58537.5,60390.0,26.58149403
2026-07-02,60420.0,62360.0,60420.0,62012.5,45.04853896
2026-07-03,62012.5,63120.0,61792.5,62825.0,27.91489648
2026-07-04,62785.0,63690.0,62665.0,63212.5,18.3356567
2026-07-05,63227.5,64192.5,62820.0,63325.0,6.77200569
2026-07-06,63377.5,64862.5,61595.0,63385.0,22.66084432
2026-07-07,63322.5,64465.0,62705.0,63120.0,19.56183455
2026-07-08,63127.5,63427.5,61777.5,63320.0,23.75661467
2026-07-09,63197.5,64415.0,62687.5,64247.5,46.02580151
2026-07-10,64240.0,64890.0,63947.5,64410.0,31.19255451
2026-07-11,64430.0,64730.0,63877.5,64105.0,17.15113241
2026-07-12,64182.5,64652.5,62740.0,63280.0,19.37251527
2026-07-13,63270.0,63480.0,62062.5,62740.0,23.00100122
2026-07-14,62695.0,65465.0,62695.0,64790.0,41.04902525
2026-07-15,64810.0,65775.0,64332.5,64400.0,77.7686991
2026-07-16,64385.0,65132.5,62922.5,63060.0,37.7105482
2026-07-17,63012.5,64582.5,62752.5,64212.5,26.17979054
2026-07-18,64182.5,65175.0,64170.0,64930.0,14.5415786
2026-07-19,64930.0,65297.5,63970.0,64467.5,14.98732807
2026-07-20,64532.5,66487.5,64120.0,66472.5,95.35251996
2026-07-21,66460.0,67205.0,65982.5,66115.0,76.47301483
2026-07-22,66207.5,66650.0,65582.5,65622.5,74.00085396
2026-07-23,65650.0,66005.0,64880.0,65682.5,38.61203212
2026-07-24,65632.5,65632.5,63925.0,64152.5,80.64451244
2026-07-25,64117.5,64745.0,63975.0,64520.0,6.88668687
2026-07-26,64537.5,65895.0,64537.5,65475.0,33.65597501
2026-07-27,65432.5,65885.0,63240.0,63627.5,57.25625898
2026-07-28,63632.5,64720.0,62912.5,64720.0,114.91224854
2026-07-29,64727.5,64875.0,63412.5,64130.0,107.23333898
2026-07-30,64110.0,65530.0,64017.5,64090.0,106.23554124
2026-07-31,64085.0,64152.5,62615.0,63170.0,101.04209711
2026-08-01,63220.0,63747.5,62425.0,63617.5,58.92561008
2026-08-02,63620.0,63910.0,62680.0,62710.0,29.21894004
2026-08-03,62747.5,64372.5,62417.5,63805.0,390.5916619
2026-08-04,63830.0,64612.5,63585.0,64240.0,38.27095113
2026-08-05,64280.0,65092.5,64010.0,64930.0,50.88123231
2026-08-06,64922.5,65087.5,64267.5,64425.0,47.87964788
2026-08-07,64385.0,65450.0,64385.0,65065.0,54.89951061
2026-08-08,65065.0,65272.5,64847.5,64907.5,7.86748843
2026-08-09,64917.5,65547.5,64880.0,65307.5,20.12940277
2026-08-10,65302.5,65397.5,63892.5,64115.0,39.19406828
2026-08-11,64155.0,64530.0,63297.5,63865.0,27.28866803
2026-08-12,63917.5,64490.0,63387.5,63920.0,25.44545326
2026-08-13,63930.0,64052.5,62947.5,62992.5,69.21138574
2026-08-14,62970.0,63277.5,62592.5,63075.0,27.39824602
2026-08-15,63097.5,63192.5,62955.0,63080.0,4.93928128
2026-08-16,63075.0,63762.5,62767.5,63602.5,30.36177767
2026-08-17,63585.0,64625.0,63342.5,64210.0,42.57469686
2026-08-18,64210.0,65062.5,64095.0,64335.0,36.70146982
2026-08-19,64337.5,70090.0,64280.0,69840.0,270.65222725
2026-08-20,69875.0,76975.0,69837.5,76262.5,562.85337546
2026-08-21,76395.0,79597.5,76392.5,77420.0,498.5997307
2026-08-22,77412.5,77617.5,75772.5,75997.5,89.42396642
2026-08-23,76057.5,78157.5,76032.5,77422.5,85.56617192
2026-08-24,77382.5,81297.5,76900.0,79780.0,349.90717748
2026-08-25,79750.0,80245.0,77895.0,78960.0,200.63115484
2026-08-26,78952.5,79175.0,77667.5,79112.5,382.69435251
2026-08-27,79105.0,81450.0,78940.0,79667.5,2253.40678949
2026-08-28,79667.5,79667.5,79667.5,79667.5,0
