date,open,high,low,close,volume
2024-05-24,67385.0,69605.0,66875.0,68987.5,65.45086058
2024-05-25,69012.5,69900.0,68990.0,69702.5,42.09019642
2024-05-26,69705.0,69890.0,68492.5,68992.5,40.35130333
2024-05-27,68997.5,71070.0,67710.0,67897.5,158.0657868
2024-05-28,67887.5,69200.0,67507.5,68260.0,90.8054392
2024-05-29,68260.0,68552.5,67310.0,67767.5,108.62445926
2024-05-30,67767.5,69752.5,67317.5,68310.0,156.81302152
2024-05-31,68315.0,69215.0,66810.0,67785.0,186.45537933
2024-06-01,67795.0,68035.0,67702.5,67865.0,25.44919335
2024-06-02,67860.0,69397.5,67467.5,69075.0,63.5167013
2024-06-03,69085.0,70430.0,68717.5,69102.5,132.43117938
2024-06-04,69102.5,71497.5,68675.0,71360.0,190.5717899
2024-06-05,71370.0,71890.0,70505.0,71075.0,203.33830499
2024-06-06,71052.5,71697.5,70155.0,71120.0,341.75163774
2024-06-07,71120.0,71120.0,71120.0,71120.0,0
