date,open,high,low,close,volume
2025-06-27,113300.0,114250.0,112877.5,114000.0,48.90639349
2025-06-28,114050.0,114140.0,113632.5,113942.5,36.34670275
2025-06-29,113957.5,115970.0,113957.5,114647.5,72.69475697
2025-06-30,114647.5,114920.0,113247.5,113862.5,76.32076174
2025-07-01,113707.5,113887.5,111787.5,113887.5,16.79678651
2025-07-02,113910.0,116740.0,113910.0,116485.0,41.70846306
2025-07-03,116555.0,117860.0,115805.0,115985.0,31.12655237
2025-07-04,115645.0,115867.5,114245.0,114887.5,6.66794282
2025-07-05,114737.5,114967.5,114597.5,114787.5,3.72176027
2025-07-06,114660.0,116780.0,114570.0,116172.5,23.76849187
2025-07-07,116045.0,116240.0,114522.5,115507.5,67.38012929
2025-07-08,115525.0,116352.5,115130.0,116005.0,12.32687847
2025-07-09,115950.0,119725.0,115855.0,118682.5,76.62312868
2025-07-10,118585.0,126445.0,117930.0,125712.5,53.02547025
2025-07-11,125655.0,126947.5,124605.0,125647.5,57.26935501
2025-07-12,125865.0,126207.5,125177.5,126160.0,16.79789851
2025-07-13,126172.5,132485.0,126022.5,132135.0,87.21670007
2025-07-14,132137.5,132137.5,124837.5,125275.0,81.15737463
2025-07-15,125210.0,127320.0,124335.0,126895.0,64.26461761
2025-07-16,126955.0,129025.0,126472.5,126952.5,64.39485948
2025-07-17,126995.0,129710.0,126077.5,128295.0,46.06654576
2025-07-18,128350.0,128505.0,125432.5,126995.0,38.97417045
2025-07-19,127122.5,127410.0,126312.5,126817.5,15.99833184
2025-07-20,127035.0,128732.5,125225.0,128340.0,49.42626904
2025-07-21,128412.5,128575.0,125000.0,126825.0,51.62200154
2025-07-22,126447.5,129330.0,126305.0,127587.5,33.51884817
2025-07-23,127317.5,128260.0,125632.5,127287.5,97.4707326
2025-07-24,127167.5,128430.0,122455.0,123052.5,93.18939395
2025-07-25,123052.5,126220.0,122740.0,125847.5,82.83553353
2025-07-26,125855.0,127122.5,125855.0,126822.5,26.2692137
2025-07-27,126695.0,128585.0,126205.0,127505.0,42.24901094
2025-07-28,127652.5,127815.0,125897.5,127652.5,54.47727131
2025-07-29,127372.5,127525.0,125450.0,126800.0,17.62967754
2025-07-30,126875.0,127100.0,123657.5,126567.5,71.67537483
2025-07-31,126535.0,126667.5,121790.0,122465.0,29.78714101
2025-08-01,122480.0,123495.0,119795.0,121122.5,40.44087262
2025-08-02,121050.0,121142.5,119052.5,120857.5,17.88322521
2025-08-03,120917.5,122220.0,120760.0,121855.0,22.67829033
2025-08-04,121837.5,123165.0,121147.5,121390.0,22.79660265
2025-08-05,121367.5,122500.0,120095.0,121630.0,20.96060426
2025-08-06,121727.5,123337.5,121165.0,122482.5,18.92561125
2025-08-07,122510.0,125842.5,122510.0,125065.0,50.71328548
2025-08-08,125037.5,125510.0,124122.5,125085.0,39.28061912
2025-08-09,125090.0,127450.0,124947.5,126450.0,62.95993579
2025-08-10,126392.5,131407.5,126275.0,130327.5,134.3658436
2025-08-11,130345.0,130680.0,126800.0,127700.0,62.76812462
2025-08-12,127625.0,129200.0,126822.5,128440.0,59.45735473
