date,open,high,low,close,volume
2024-05-10,63242.5,63645.0,60382.5,61105.0,55.23990967
2024-05-11,61117.5,61562.5,60585.0,60877.5,16.9299935
2024-05-12,60910.0,62572.5,60877.5,62475.0,57.49927561
2024-05-13,62497.5,63622.5,61585.0,62200.0,113.80567269
2024-05-14,62182.5,62380.0,61237.5,62282.5,164.49705559
2024-05-15,62282.5,66902.5,62045.0,66407.5,253.46646136
2024-05-16,66385.0,66925.0,64795.0,66530.0,130.27658202
2024-05-17,66532.5,67635.0,65985.0,67035.0,136.21930191
2024-05-18,67040.0,67510.0,66732.5,67430.0,42.88869259
2024-05-19,67437.5,67825.0,65995.0,66910.0,87.94338416
2024-05-20,66905.0,72100.0,66845.0,71062.5,548.99832399
2024-05-21,71057.5,71597.5,69282.5,69830.0,323.06700434
2024-05-22,69812.5,70727.5,69002.5,69745.0,214.26316163
2024-05-23,69737.5,70117.5,66287.5,67100.0,645.2497328
2024-05-24,67100.0,67100.0,67100.0,67100.0,0
