date,open,high,low,close,volume
2022-09-23,19225.5,19389.5,18516.0,18981.5,220.71059201
2022-09-24,18970.5,19162.0,18830.0,19090.5,40.46688595
2022-09-25,19098.5,19157.0,18682.5,18897.0,113.40642066
2022-09-26,18922.5,20337.5,18800.5,20183.5,241.28522602
2022-09-27,20208.5,20359.5,18459.0,18799.5,267.67475228
2022-09-28,18781.5,19699.5,18579.5,19356.0,259.41332332
2022-09-29,19352.5,19675.0,18847.0,19554.5,522.41703118
2022-09-30,19557.5,20165.5,19158.0,19320.5,429.22137216
2022-10-01,19325.5,19389.5,19157.0,19275.5,57.04370743
2022-10-02,19275.5,19348.0,18911.5,19188.5,113.50837854
2022-10-03,19191.0,19969.5,19118.5,19951.5,247.48218444
2022-10-04,19975.0,20465.0,19817.5,20230.0,215.88784302
2022-10-05,20233.0,20443.0,19746.0,20226.0,371.53952184
2022-10-06,20217.5,20328.0,19844.0,19934.5,3417.09766411
2022-10-07,19934.5,19934.5,19934.5,19934.5,0
