date,open,high,low,close,volume
2024-10-25,67682.5,68987.5,65770.0,67147.5,313.78983652
2024-10-26,67180.0,67572.5,66910.0,67332.5,32.37160941
2024-10-27,67362.5,68847.5,67200.0,68637.5,108.56813272
2024-10-28,68607.5,71767.5,68442.5,71260.0,196.97621469
2024-10-29,71280.0,73940.0,71167.5,72540.0,142.8386146
2024-10-30,72550.0,73175.0,71687.5,72602.5,160.80970558
2024-10-31,72607.5,72892.5,68910.0,69270.0,276.3647372
2024-11-01,69265.0,71707.5,68897.5,69845.0,184.78255107
2024-11-02,69835.0,69875.0,67857.5,68377.5,235.69538064
2024-11-03,68377.5,69487.5,67465.0,68617.5,214.59418514
2024-11-04,68630.0,69252.5,66827.5,68870.0,479.47400979
2024-11-05,68872.5,75490.0,68657.5,73445.0,692.39299711
2024-11-06,73462.5,76477.5,72807.5,74842.5,672.59744711
2024-11-07,74820.0,76927.5,74625.0,76217.5,790.13176503
2024-11-08,76217.5,76217.5,76217.5,76217.5,0
