date,open,high,low,close,volume
2021-11-19,56208.5,59089.0,56208.5,58561.5,74.44453333
2021-11-20,58571.0,59995.0,57601.0,59206.5,51.04661959
2021-11-21,59173.0,60236.0,56981.0,57454.5,60.22232922
2021-11-22,57535.0,59495.0,55623.5,56082.5,122.16955445
2021-11-23,56248.0,57904.0,55525.0,56593.0,182.39054204
2021-11-24,56630.5,58373.0,55989.0,57729.0,129.27331636
2021-11-25,57814.0,59524.5,56735.5,57099.0,207.43098633
2021-11-26,57071.0,57076.5,53556.0,54454.5,389.32472345
2021-11-27,54511.0,55312.0,53752.5,54564.0,119.82591159
2021-11-28,54537.0,58340.0,53390.0,57577.0,263.75273411
2021-11-29,57642.5,58913.5,55980.0,56613.0,197.59192059
2021-11-30,56638.0,59267.0,56327.5,57206.0,280.44573468
2021-12-01,57271.5,59094.5,55872.0,56815.0,306.81897379
2021-12-02,56831.0,57353.5,56079.5,56814.5,293.19675691
2021-12-03,56814.5,56814.5,56814.5,56814.5,0
