date,open,high,low,close,volume
2025-10-31,109700.0,111260.0,108160.0,110162.5,82.24772071
2025-11-01,110215.0,111257.5,109950.0,111162.5,28.10118094
2025-11-02,111132.5,111435.0,107130.0,107635.0,117.83565002
2025-11-03,107605.0,108375.0,104210.0,104492.5,219.31949184
2025-11-04,104475.0,104812.5,98942.5,102062.5,549.02534058
2025-11-05,102030.0,104752.5,101245.0,103262.5,119.42976092
2025-11-06,103105.0,103667.5,100270.0,101945.0,246.15853549
2025-11-07,101950.0,104112.5,99230.0,102352.5,230.614537
2025-11-08,102337.5,102642.5,101150.0,101895.0,29.5540547
2025-11-09,101855.0,106667.5,101467.5,106507.5,212.44326126
2025-11-10,106587.5,107497.5,104650.0,104710.0,131.79316484
2025-11-11,104770.0,105480.0,102475.0,103085.0,254.55065828
2025-11-12,103087.5,105302.5,100812.5,103420.0,477.44138922
2025-11-13,103417.5,103785.0,95895.0,97197.5,1768.08256585
2025-11-14,97197.5,97197.5,97197.5,97197.5,0
