date,open,high,low,close,volume
2019-12-20,7240.5,7390.0,7240.5,7305.5,1116.81322235
2019-12-21,7310.5,7374.0,7279.0,7374.0,509.60840951
2019-12-22,7375.5,7875.0,7321.0,7735.5,2251.68512151
2019-12-23,7731.0,7947.5,7467.0,7479.5,1312.04246137
2019-12-24,7485.5,7689.5,7381.0,7482.0,792.95272594
2019-12-25,7472.5,7500.5,7346.5,7440.5,298.60422163
2019-12-26,7439.5,7696.0,7391.0,7403.5,608.15447089
2019-12-27,7403.5,7590.5,7303.0,7538.0,1137.36487254
2019-12-28,7538.5,7615.0,7499.5,7563.0,526.34944596
2019-12-29,7563.5,7792.0,7550.0,7642.0,1088.74237687
2019-12-30,7648.5,7648.5,7432.5,7495.0,488.42785037
2019-12-31,7494.5,7564.0,7374.5,7455.5,481.70687583
2020-01-01,7452.0,7495.5,7338.0,7338.0,451.83259209
2020-01-02,7336.0,7587.5,7086.0,7453.0,2495.48141022
2020-01-03,7453.0,7684.0,7451.5,7619.0,2086.25996209
2020-01-04,7614.5,7772.5,7533.5,7734.0,1234.25426299
2020-01-05,7734.0,7864.0,7588.5,7786.0,1695.98326908
2020-01-06,7786.5,8306.0,7768.0,8180.5,2160.08814681
2020-01-07,8181.0,8759.0,8038.5,8586.0,2677.28588609
2020-01-08,8587.5,8707.0,8183.5,8252.0,1971.01995253
2020-01-09,8253.0,8296.0,8005.0,8048.0,1426.82020176
2020-01-10,8043.5,8548.0,7962.5,8386.5,1807.44599023
2020-01-11,8388.0,8608.0,8276.5,8413.0,949.57577932
2020-01-12,8415.5,8537.0,8377.0,8398.5,723.02166815
2020-01-13,8387.5,8959.0,8369.5,8874.0,1380.30109544
2020-01-14,8871.5,9384.0,8841.0,9035.5,3069.96272612
2020-01-15,9038.0,9371.5,8931.5,8999.0,2249.47347072
2020-01-16,9004.5,9408.5,8929.5,9320.0,1673.87590246
2020-01-17,9320.5,9429.0,9159.0,9202.0,1501.84348899
2020-01-18,9198.5,9567.0,9182.5,9439.0,703.15121128
2020-01-19,9437.0,9488.5,8765.0,8961.5,2238.16903217
2020-01-20,8966.0,9063.0,8818.0,8958.0,1124.36874
2020-01-21,8960.5,9168.0,8791.5,9083.0,959.3571598
2020-01-22,9086.5,9087.5,8786.5,8888.5,954.57643859
2020-01-23,8888.5,8930.0,8559.0,8627.5,1991.97211764
2020-01-24,8627.5,8840.0,8537.0,8618.0,944.96009003
2020-01-25,8618.0,8720.5,8596.0,8695.0,404.50307843
2020-01-26,8694.0,9039.0,8690.0,8996.5,651.25266413
2020-01-27,8993.5,9539.5,8917.0,9438.0,2253.81341513
2020-01-28,9438.5,9885.5,9301.0,9821.5,2862.9253249
2020-01-29,9822.0,9916.0,9627.0,9841.5,1369.99481666
2020-01-30,9847.0,10042.5,9589.5,9809.0,2172.40589571
2020-01-31,9809.0,9908.0,9624.5,9863.5,1458.55512725
2020-02-01,9863.5,9863.5,9514.0,9798.0,1048.06892226
2020-02-02,9800.0,10117.5,9721.5,9815.0,1415.05481659
2020-02-03,9814.5,9843.5,9638.5,9697.0,1172.02663967
2020-02-04,9701.0,9712.0,9490.0,9681.5,1013.76030387
2020-02-05,9678.5,10286.0,9640.5,10201.5,3160.22673564
2020-02-06,10187.5,10432.5,10140.0,10287.0,3461.83864484
2020-02-07,10285.5,10385.5,10135.0,10231.0,1748.78391265
