date,open,high,low,close,volume
2022-12-02,16927.0,17139.5,16790.0,16957.0,98.90408973
2022-12-03,16950.5,17063.5,16855.5,16989.0,59.3567948
2022-12-04,16985.0,17415.5,16903.0,17317.0,77.85438537
2022-12-05,17311.5,17373.0,16862.0,16982.5,72.72525879
2022-12-06,16989.5,17106.5,16710.0,16745.0,57.7208398
2022-12-07,16740.0,16870.0,16662.5,16812.0,164.4037869
2022-12-08,16805.5,17281.0,16710.0,17187.0,123.95723055
2022-12-09,17185.5,17334.5,17050.0,17135.0,99.1625561
2022-12-10,17130.0,17204.5,17070.0,17165.5,42.94664278
2022-12-11,17165.0,17245.0,16869.5,16923.5,75.14545558
2022-12-12,16924.0,17214.5,16905.0,17131.5,105.38081096
2022-12-13,17140.0,17953.0,17130.5,17802.0,200.68727494
2022-12-14,17796.0,18363.0,17570.0,17696.0,376.49852562
2022-12-15,17700.0,17720.0,17285.5,17486.0,626.22157676
2022-12-16,17486.0,17486.0,17486.0,17486.0,0
