date,open,high,low,close,volume
2017-05-26,2324.83,2441.51,2072.12,2195.6,629.7985181
2017-05-27,2194.65,2375.41,2018.44,2360.67,357.9211656
2017-05-28,2351.06,2399.47,2153.12,2276.14,395.63063773
2017-05-29,2264.26,2440.01,2236.5,2420.23,417.31438219
2017-05-30,2419.65,2423.35,2206.32,2273.03,373.22972711
2017-05-31,2276.59,2499.98,2262.01,2471.94,194.85167878
2017-06-01,2491.15,2565.4,2435.75,2547.78,97.72133271
2017-06-02,2547.87,2582.92,2483.8,2531.23,157.16053152
2017-06-03,2531.9,2663.7,2527.45,2600.99,146.35149743
2017-06-04,2611.51,2704.75,2596.18,2697.65,118.95286679
2017-06-05,2681.42,3076.57,2681.42,3010.92,215.89859958
2017-06-06,3020.55,3158.33,2932.36,3036.65,287.57495457
2017-06-07,3036.59,3050.12,2732.52,2903.07,332.74295039
2017-06-08,2900.01,3024.09,2819.17,3001.44,118.43973845
2017-06-09,2990.03,3026.91,2962.01,2984.57,35.92975326
2017-06-10,2980.07,3116.77,2980.07,3115.9,69.09890129
2017-06-11,3112.83,3253.23,3112.82,3205.73,88.81055956
2017-06-12,3205.72,3205.72,2584.44,2886.33,456.23950006
2017-06-13,2886.33,2909.44,2800.63,2857.88,115.97108584
2017-06-14,2857.88,2868.26,1970.0,2396.62,351.10395093
2017-06-15,2426.5,2482.98,2157.88,2471.56,385.46303082
2017-06-16,2475.59,2551.12,2398.26,2536.26,311.11394193
2017-06-17,2549.48,2715.17,2549.48,2634.23,364.76293534
2017-06-18,2617.47,2710.58,2588.6,2692.34,304.52657394
2017-06-19,2686.12,2767.96,2622.15,2757.24,164.64201204
2017-06-20,2743.89,2927.19,2715.65,2846.98,342.1087261
2017-06-21,2852.27,2866.28,2759.58,2783.92,395.20366388
2017-06-22,2783.28,2866.83,2777.0,2845.19,281.90187872
2017-06-23,2846.29,2871.33,2823.11,2837.66,206.70872875
2017-06-24,2842.58,2842.58,2555.01,2648.0,694.02395216
2017-06-25,2645.0,2699.99,2556.98,2600.17,434.76460776
2017-06-26,2591.77,2613.79,2420.82,2433.34,1019.32040622
2017-06-27,2450.51,2532.71,2261.71,2517.96,1268.97837017
2017-06-28,2520.0,2605.26,2500.0,2556.16,335.72674448
2017-06-29,2562.63,2612.73,2502.39,2513.39,374.3137
2017-06-30,2522.37,2558.0,2430.71,2480.0,375.89773161
2017-07-01,2483.12,2484.53,2373.25,2415.5,359.55643764
2017-07-02,2417.11,2515.1,2400.01,2502.87,222.0708414
2017-07-03,2487.27,2686.51,2474.77,2686.51,371.84332748
2017-07-04,2680.0,2685.88,2573.12,2580.48,175.49476909
2017-07-05,2577.85,2677.95,2576.54,2644.48,161.78348313
2017-07-06,2644.97,2658.77,2566.74,2567.19,153.06682535
2017-07-07,2574.71,2577.34,2489.18,2509.65,161.93564094
2017-07-08,2512.21,2575.93,2511.89,2546.18,96.49009026
2017-07-09,2542.28,2570.0,2507.52,2536.71,111.43843848
2017-07-10,2531.49,2535.52,2251.7,2331.25,626.19683349
2017-07-11,2325.01,2378.28,2220.39,2301.07,368.80398273
2017-07-12,2301.45,2415.78,2301.4,2355.8,266.57899128
2017-07-13,2359.66,2394.34,2286.87,2334.96,260.61846538
2017-07-14,2321.47,2329.06,2010.91,2042.43,518.76562697
2017-07-15,2042.43,2121.0,1965.0,2018.41,812.42477488
2017-07-16,2018.4,2138.57,1870.0,2117.38,1026.65075687
2017-07-17,2112.19,2300.0,2039.79,2268.26,685.29856455
2017-07-18,2268.26,2400.0,2225.15,2390.51,601.29729478
2017-07-19,2392.3,2403.11,2250.0,2351.68,331.83124593
2017-07-20,2342.31,3100.0,2335.88,2769.68,1574.08655583
2017-07-21,2770.0,2827.4,2650.0,2821.68,480.63665826
2017-07-22,2822.0,2938.5,2777.0,2777.0,374.91119302
2017-07-23,2777.0,2850.0,2700.0,2774.7,403.65220947
2017-07-24,2754.72,2844.72,2687.98,2731.35,241.84187221
2017-07-25,2731.3,2752.09,2444.0,2483.48,671.19894363
2017-07-26,2483.95,2574.72,2400.0,2529.99,393.36854451
2017-07-27,2527.77,2697.41,2497.67,2695.82,398.98848632
2017-07-28,2695.0,2771.9,2640.0,2694.13,218.98709639
2017-07-29,2682.82,2710.0,2542.45,2566.39,193.67247545
2017-07-30,2568.81,2671.38,2541.4,2671.36,133.69147354
2017-07-31,2665.36,2864.0,2636.61,2669.93,241.05162291
2017-08-01,2682.82,2739.74,2523.23,2679.5,574.57646788
2017-08-02,2677.36,2744.0,2647.38,2698.49,215.74262123
2017-08-03,2696.53,2800.0,2691.73,2799.46,156.78319274
2017-08-04,2800.0,3274.55,2795.89,3197.46,423.84980474
2017-08-05,3193.22,3423.01,3193.22,3250.01,312.55974636
2017-08-06,3250.01,3400.0,3224.4,3320.44,191.39255461
2017-08-07,3317.87,3546.02,3317.87,3488.61,316.76997165
2017-08-08,3525.27,3549.22,3373.89,3431.45,334.64939825
2017-08-09,3450.0,3450.0,3275.59,3434.0,156.10137844
2017-08-10,3418.9,3530.82,3386.3,3520.0,272.1294225
2017-08-11,3517.06,3806.68,3481.69,3767.4,345.09040402
2017-08-12,3769.1,4224.58,3708.9,4176.93,429.24971461
2017-08-13,4194.0,4220.0,3856.23,4128.97,284.35121063
2017-08-14,4128.97,4499.01,4128.97,4331.54,257.89581756
2017-08-15,4331.54,4342.43,3905.96,4100.0,565.49275623
2017-08-16,4112.59,4660.0,4001.87,4416.1,287.88870023
2017-08-17,4420.0,4619.68,4200.6,4314.3,803.81465926
2017-08-18,4310.24,4426.94,3962.53,4087.7,587.67197699
2017-08-19,4077.53,4219.99,3950.0,4196.19,226.40277924
2017-08-20,4187.01,4197.02,4000.0,4060.23,160.26736273
2017-08-21,4054.11,4136.82,3414.42,3774.0,523.56286261
2017-08-22,3774.01,4212.1,3734.94,4172.07,420.63662655
2017-08-23,4169.05,4326.4,4084.49,4207.13,270.03135626
2017-08-24,4214.1,4496.17,4196.67,4434.0,265.88754291
2017-08-25,4432.98,4521.34,4314.15,4391.82,693.88987976
2017-08-26,4376.77,4454.17,4291.17,4390.72,249.70478275
2017-08-27,4386.83,4442.85,4113.9,4290.01,322.71538881
2017-08-28,4295.27,4445.21,4270.01,4379.76,164.83161856
2017-08-29,4386.0,4800.0,4363.45,4640.91,309.98915807
2017-08-30,4659.0,4721.51,4507.0,4676.42,215.96010747
2017-08-31,4683.28,4880.55,4655.0,4819.0,328.39133261
2017-09-01,4830.0,5100.0,4590.0,4771.65,922.90991104
2017-09-02,4784.84,4784.84,4458.47,4692.59,667.0378321
2017-09-03,4686.03,4724.01,4326.88,4345.09,782.78508718
2017-09-04,4345.57,4465.93,3907.7,4261.6,1821.65699152
2017-09-05,4259.48,4557.47,4162.47,4525.42,616.19275641
2017-09-06,4529.42,4666.03,4488.47,4488.47,493.63614181
2017-09-07,4490.96,4689.0,4484.26,4631.52,544.81538285
2017-09-08,4627.84,4689.87,4062.91,4315.07,2223.03018507
2017-09-09,4314.17,4338.92,3900.0,4051.33,1264.39656394
2017-09-10,4043.31,4322.79,3999.2,4136.27,1574.08698867
2017-09-11,4137.11,4343.97,4079.53,4310.0,1389.9667079
2017-09-12,4311.26,4329.0,3861.2,3888.9,3796.54266829
2017-09-13,3885.0,3927.79,3700.0,3782.1,3391.37922573
2017-09-14,3784.1,3814.95,2900.01,3024.98,6271.3393399
2017-09-15,3030.93,3844.0,2900.02,3779.64,7132.79734419
2017-09-16,3784.01,3824.2,3420.01,3508.18,2502.36914973
2017-09-17,3504.45,3988.12,3455.76,3930.0,2029.27770484
2017-09-18,3927.24,4163.98,3854.44,3922.6,2072.20145577
2017-09-19,3920.0,4050.0,3796.72,3940.03,1155.83794949
2017-09-20,3958.92,4051.96,3800.0,3884.31,1028.10503595
2017-09-21,3887.81,3895.0,3558.5,3661.12,935.73377
2017-09-22,3668.35,3711.25,3500.01,3666.9,554.79539662
2017-09-23,3671.45,3809.7,3600.0,3650.0,176.29421162
2017-09-24,3648.75,3790.95,3612.7,3775.25,211.09795129
2017-09-25,3754.69,3970.0,3726.2,3933.41,390.20560592
2017-09-26,3906.45,3972.35,3872.84,3937.6,230.61877331
2017-09-27,3933.1,4282.4,3923.1,4243.6,882.60111309
2017-09-28,4255.41,4282.31,4033.7,4114.19,250.39279193
2017-09-29,4114.19,4114.19,4114.19,4114.19,0
