date,open,high,low,close,volume
2024-09-06,55912.5,57070.0,52622.5,54332.5,154.10366597
2024-09-07,54345.0,54885.0,53915.0,54532.5,23.55860025
2024-09-08,54470.0,55420.0,53710.0,55025.0,44.55563449
2024-09-09,55055.0,58195.0,54882.5,57327.5,115.571232
2024-09-10,57340.0,58167.5,56160.0,56750.0,90.96915103
2024-09-11,56722.5,58555.0,55615.0,58207.5,85.42621495
2024-09-12,58207.5,58532.5,57440.0,58162.5,56.0573803
2024-09-13,58162.5,60720.0,57727.5,60270.0,126.84439857
2024-09-14,60270.0,60327.5,59505.0,60265.0,34.82991268
2024-09-15,60262.5,60437.5,58165.0,58920.0,57.5508882
2024-09-16,58912.5,59195.0,57547.5,58727.5,96.69165749
2024-09-17,58725.0,61392.5,58682.5,60450.0,190.24122977
2024-09-18,60447.5,62655.0,59212.5,62115.0,532.3790796
2024-09-19,62122.5,64122.5,61945.0,63527.5,587.41910068
2024-09-20,63527.5,63527.5,63527.5,63527.5,0
