date,open,high,low,close,volume
2022-03-04,41434.5,41896.0,38726.0,38996.5,107.59954024
2022-03-05,38985.5,39632.0,38828.5,39362.0,38.55177282
2022-03-06,39308.0,39328.0,37582.5,37873.5,48.11046778
2022-03-07,37802.5,39506.0,37192.5,38585.0,62.03780381
2022-03-08,38544.5,41800.5,38144.0,41732.0,193.42203259
2022-03-09,41894.5,42565.0,38962.5,39377.0,153.0947915
2022-03-10,39213.5,40238.5,38302.0,39107.5,190.47828927
2022-03-11,39062.5,40200.5,38320.5,39087.0,237.53915032
2022-03-12,39006.5,39442.0,38656.5,39093.0,118.78008235
2022-03-13,39098.5,39121.0,37551.5,39047.0,180.69956475
2022-03-14,39042.0,39889.5,38061.5,38444.5,305.08441247
2022-03-15,38414.5,41722.0,38284.0,39530.5,352.4958602
2022-03-16,39611.5,41492.0,39366.5,40773.0,745.90996648
2022-03-17,40710.0,41209.5,40256.0,40669.0,321.34037828
2022-03-18,40669.0,40669.0,40669.0,40669.0,0
