date,open,high,low,close,volume
2017-01-06,1000.0,1000.0,929.0,929.0,0.1742962
2017-01-07,900.0,900.0,880.0,880.0,0.05593292
2017-01-08,937.62,937.62,937.62,937.62,0.0106653
2017-01-09,1000.0,1000.0,1000.0,1000.0,0.01
2017-01-10,1000.0,1000.0,1000.0,1000.0,0
2017-01-11,900.0,900.0,800.0,800.0,0.07083333
2017-01-12,800.0,800.0,800.0,800.0,0
2017-01-13,815.0,815.0,815.0,815.0,0.06134969
2017-01-14,815.0,815.0,815.0,815.0,0
2017-01-15,815.0,815.0,815.0,815.0,0
2017-01-16,840.0,880.0,825.0,880.0,2.09074468
2017-01-17,880.0,912.33,875.0,889.0,17.127036
2017-01-18,875.35,884.01,830.0,875.63,20.16531034
2017-01-19,889.19,900.53,878.11,889.0,36.2839327
2017-01-20,888.0,935.0,880.0,925.0,14.05538442
2017-01-21,933.3,933.3,933.3,933.3,0.10714668
2017-01-22,935.0,935.0,875.0,913.21,27.16164696
2017-01-23,913.24,924.0,866.83,904.18,42.05165808
2017-01-24,900.0,900.46,854.47,869.01,32.4749137
2017-01-25,857.87,857.87,857.87,857.87,0.05828389
2017-01-26,877.25,901.34,877.25,891.01,110.62162406
2017-01-27,893.31,925.0,893.31,900.3,142.51386782
2017-01-28,904.99,906.56,901.5,903.65,14.36420594
2017-01-29,907.01,907.01,892.76,897.31,108.31917569
2017-01-30,898.61,929.71,898.61,929.71,122.00932495
2017-01-31,928.14,988.0,922.35,973.1,67.51922048
2017-02-01,980.76,987.92,965.92,972.47,27.97380821
2017-02-02,972.22,1000.19,970.98,982.58,40.02600161
2017-02-03,1000.04,1003.42,980.06,987.58,20.07748675
2017-02-04,995.34,1029.34,994.8,1017.7,18.98821799
2017-02-05,1017.78,1017.78,998.56,1017.46,145.40001445
2017-02-06,1017.57,1042.38,1011.49,1042.38,39.01552691
2017-02-07,1040.54,1061.9,1039.32,1060.48,35.7997916
2017-02-08,1038.23,1079.7,985.58,1061.63,252.56858058
2017-02-09,1066.1,1067.57,708.62,903.98,529.72497798
2017-02-10,832.85,956.13,832.85,953.26,117.47811984
2017-02-11,949.5,962.88,936.52,937.8,67.86367141
2017-02-12,941.65,946.26,934.92,945.19,38.75233159
2017-02-13,922.71,938.07,881.81,934.06,364.08075416
2017-02-14,950.82,956.26,889.63,917.0,146.878632
2017-02-15,925.0,962.85,925.0,951.16,219.78274473
2017-02-16,959.0,1020.37,956.99,1006.0,337.89927475
2017-02-17,1010.0,1071.52,1010.0,1067.5,487.30710553
2017-02-18,1062.5,1077.58,1045.47,1051.77,195.26905142
2017-02-19,1040.23,1054.7,1025.0,1044.87,45.75964553
2017-02-20,1063.83,1106.74,1061.65,1106.74,93.02092811
2017-02-21,1125.83,1144.16,1105.98,1112.23,169.4215131
2017-02-22,1128.5,1146.31,1128.5,1136.62,143.86112941
2017-02-23,1139.23,1276.83,1089.74,1179.1,495.07345588
2017-02-24,1180.28,1239.43,1156.13,1206.3,149.4361682
2017-02-25,1200.93,1204.9,1125.53,1180.61,170.80280014
2017-02-26,1189.76,1229.66,1187.79,1199.69,58.13460307
2017-02-27,1196.19,1257.0,1160.67,1205.03,214.3747047
2017-02-28,1200.01,1223.23,1180.0,1197.89,107.75395723
2017-03-01,1195.0,1278.0,1195.0,1245.51,148.5470252
2017-03-02,1248.77,1313.51,1248.77,1291.83,248.55368948
2017-03-03,1291.73,1331.08,1291.7,1302.51,192.95339708
2017-03-04,1300.68,1310.79,1239.63,1263.19,338.19819434
2017-03-05,1269.24,1318.29,1269.24,1318.29,80.33538775
2017-03-06,1321.48,1321.48,1253.6,1272.83,121.78850625
2017-03-07,1272.82,1295.3,1174.7,1191.92,263.10622056
2017-03-08,1192.58,1243.22,1118.39,1167.63,272.03366798
2017-03-09,1172.31,1217.0,1163.42,1198.58,113.71152418
2017-03-10,1199.68,1327.46,1054.97,1169.78,426.5611555
2017-03-11,1176.95,1201.45,1166.76,1187.2,99.18205819
2017-03-12,1185.79,1250.0,1178.52,1230.93,161.92461784
2017-03-13,1227.59,1246.84,1217.44,1226.63,73.74749928
2017-03-14,1231.85,1257.54,1231.85,1251.96,51.61094895
2017-03-15,1249.27,1269.92,1210.02,1236.68,82.53779599
2017-03-16,1229.0,1229.0,1095.51,1110.21,300.03884442
2017-03-17,1123.0,1160.21,1049.21,1069.89,160.5027807
2017-03-18,1079.0,1090.0,949.56,997.57,176.85569853
2017-03-19,995.43,1054.0,981.2,1020.34,98.28952778
2017-03-20,1027.24,1078.7,1027.24,1078.7,45.97139417
2017-03-21,1077.27,1109.08,1058.43,1058.43,25.42825391
2017-03-22,1058.86,1090.33,990.19,1090.33,89.73615211
2017-03-23,1027.5,1039.93,990.0,1004.99,43.41864382
2017-03-24,1005.0,1005.0,894.39,925.93,177.8039645
2017-03-25,917.83,967.64,891.91,948.88,115.84827114
2017-03-26,957.01,995.93,957.01,977.9,42.87519126
2017-03-27,993.63,1040.14,992.61,1040.14,92.33739364
2017-03-28,1044.85,1062.72,1012.57,1013.46,46.45783826
2017-03-29,1029.94,1065.76,1025.77,1038.89,32.68163966
2017-03-30,1039.24,1050.0,1017.47,1044.39,20.55892329
2017-03-31,1044.39,1044.39,1044.39,1044.39,0
