980106,283,283,283,283,2,5
980107,283,285.4,283,285.4,5,1
980108,283,283,282.5,282.5,1,2
980109,281,281,279.8,279.8,2,3
980112,280.7,280.7,279.5,279.5,3,5
980113,281.5,284.3,280.7,284.3,2,7
980114,285.5,285.5,282.9,282.9,2,7
980115,285.8,288,285.5,286.9,6,5
980116,294,294,291.6,291.6,4,3
980120,293.8,293.8,290,291.8,5,6
980121,293.8,293.8,293.8,293.8,2,6
980122,296.3,296.3,291.9,291.9,4,8
980123,301,301,301,301,2,7
980126,304,304,297.2,297.7,14,8
980127,300.9,301.5,300.9,301.3,6,9
980128,298.5,306.7,298.5,306.7,18,7
980129,305.3,305.3,302.5,303.6,4,6
980130,303.6,304.6,303,303.6,4,9
980202,304,304,304,304,0,9
980203,301,302.2,296,296.3,14,5
980204,298,300.4,297.2,300.4,4,5
980205,299.9,299.9,299.9,299.9,2,5
980206,300.4,300.4,299.2,299.2,21,5
980209,302.5,302.5,300,300.9,2,4
980210,301.6,301.6,301.6,301.6,0,21
980211,300.2,301.1,300,301.1,41,44
980212,299.5,299.7,299.4,299.7,24,18
980213,300.9,300.9,300.9,300.9,0,18
980217,301,301,298.8,298.8,13,20
980218,298.4,298.4,298.4,298.4,18,3
980219,299,299,299,299,0,3
980220,300,300,298.1,298.1,0,3
980223,293.5,294.1,293.5,294.1,2,3
980224,291.7,291.7,291.7,291.7,0,3
980225,292.1,292.1,292.1,292.1,0,3
980226,294.4,294.4,294.4,294.4,1,3
980227,299.8,299.8,299.1,299.1,2,5
980302,299.5,299.5,299.5,299.5,3,3
980303,295.5,297.5,295.5,297.5,2,2
980304,295.8,295.8,295.8,295.8,1,1
980305,293.5,293.5,293.5,293.5,0,0
980306,294.6,294.6,294.6,294.6,2,0
980309,294.4,294.4,294.4,294.4,0,0
980310,294.1,295.9,294.1,295.9,0,0
980311,294.5,294.5,294.5,294.5,0,0
980312,294.5,294.5,294.5,294.5,0,0
980313,295.3,295.3,295.3,295.3,0,0
980316,294.5,294.5,294.5,294.5,0,0
980317,291.7,291.7,291.7,291.7,0,0
980318,295.6,295.6,291,291,0,0
980319,291.6,291.6,291.6,291.6,0,0
980320,291.7,291.7,291.7,291.7,0,0
980323,299,299,299,299,0,0
980324,299.5,299.5,299.5,299.5,0,0
980325,299.1,299.1,299.1,299.1,0,0
980326,301.7,301.7,301.7,301.7,0,0
980327,303.1,303.1,303.1,303.1,0,0
