"Date","Open","High","Low","Close","Volume","OpenInt"
11/30/1999,314.8,314.8,314.8,314.8,0,0
12/01/1999,313.5,313.5,313.5,313.5,0,0
12/02/1999,308.1,308.1,308.1,308.1,0,0
12/03/1999,302.3,302.3,302.3,302.3,0,0
12/06/1999,298.0,298.0,298.0,298.0,0,0
12/07/1999,305.9,305.9,305.9,305.9,0,0
12/08/1999,304.6,304.6,304.6,304.6,0,0
12/09/1999,300.8,300.8,300.8,300.8,0,0
12/10/1999,301.5,301.5,301.5,301.5,0,0
12/13/1999,302.6,302.6,302.6,302.6,0,0
12/14/1999,302.5,302.5,302.5,302.5,0,0
12/15/1999,305.1,305.1,305.1,305.1,0,0
12/16/1999,304.6,304.6,304.6,304.6,0,0
12/17/1999,306.2,306.2,306.2,306.2,0,0
12/20/1999,306.8,306.8,306.8,306.8,0,0
12/21/1999,309.7,309.7,309.7,309.7,0,0
12/22/1999,309.6,309.6,309.6,309.6,210,200
12/23/1999,309.4,309.4,309.4,309.4,0,200
12/27/1999,310.7,310.7,310.7,310.7,0,200
12/28/1999,312.4,312.4,312.4,312.4,0,200
12/29/1999,313.3,313.3,313.3,313.3,0,200
12/30/1999,310.7,310.7,310.7,310.7,0,200
01/04/2000,304.6,304.6,304.6,304.6,0,200
01/05/2000,303.0,303.0,303.0,303.0,0,200
01/06/2000,304.1,304.1,304.1,304.1,0,200
01/07/2000,304.8,304.8,304.8,304.8,0,200
01/10/2000,304.6,304.6,304.6,304.6,0,200
01/11/2000,306.6,306.6,306.6,306.6,0,200
01/12/2000,306.1,306.1,306.1,306.1,0,200
01/13/2000,307.7,307.7,307.7,307.7,0,200
01/14/2000,308.0,308.0,308.0,308.0,0,200
01/18/2000,313.7,313.7,313.7,313.7,0,200
01/19/2000,314.9,314.9,314.9,314.9,0,200
01/20/2000,314.1,314.1,314.1,314.1,0,200
01/21/2000,314.4,314.4,314.4,314.4,0,200
01/24/2000,312.7,312.7,312.7,312.7,0,200
01/25/2000,311.1,311.1,311.1,311.1,0,200
01/26/2000,311.1,311.1,311.1,311.1,0,200
01/27/2000,311.9,311.9,311.9,311.9,0,200
01/28/2000,308.1,308.1,308.1,308.1,0,200
01/31/2000,308.6,308.6,308.6,308.6,0,200
02/01/2000,308.0,308.0,308.0,308.0,0,200
02/02/2000,310.3,310.3,310.3,310.3,0,200
02/03/2000,312.3,312.3,312.3,312.3,0,200
02/04/2000,335.9,335.9,335.9,335.9,0,200
02/07/2000,327.4,327.4,327.4,327.4,0,200
02/08/2000,324.4,324.4,324.4,324.4,0,200
02/09/2000,331.7,331.7,331.7,331.7,0,200
02/10/2000,341.7,341.7,341.7,341.7,0,200
02/11/2000,336.7,336.7,336.7,336.7,0,200
02/14/2000,334.1,334.1,334.1,334.1,0,200
02/15/2000,327.4,327.4,327.4,327.4,0,200
02/16/2000,328.4,328.4,328.4,328.4,0,200
02/17/2000,327.2,327.2,327.2,327.2,0,200
02/18/2000,330.7,330.7,330.7,330.7,0,200
02/22/2000,330.9,330.9,330.9,330.9,0,200
02/23/2000,325.3,325.3,325.3,325.3,0,200
02/24/2000,323.8,323.8,323.8,323.8,0,200
02/25/2000,317.2,317.2,317.2,317.2,0,200
