"Date","Open","High","Low","Close","Volume","OpenInt"
11/03/1999,294.1,294.1,294.1,294.1,0,0
11/04/1999,294.4,294.4,294.4,294.4,0,0
11/05/1999,291.7,291.7,291.7,291.7,0,0
11/08/1999,291.8,291.8,291.8,291.8,0,0
11/09/1999,293.9,293.9,293.9,293.9,0,0
11/10/1999,295.5,299.9,295.5,299.9,3,3
11/11/1999,295.7,295.7,295.7,295.7,3,0
11/12/1999,293.0,293.0,293.0,293.0,0,0
11/15/1999,293.3,293.3,293.3,293.3,0,0
11/16/1999,296.2,296.2,296.2,296.2,0,0
11/17/1999,296.6,296.6,296.6,296.6,0,0
11/18/1999,296.0,296.0,296.0,296.0,0,0
11/19/1999,296.5,296.5,296.5,296.5,0,0
11/22/1999,296.4,296.4,296.4,296.4,0,0
11/23/1999,300.0,300.0,299.7,299.7,1,1
11/24/1999,300.5,300.5,300.5,300.5,0,1
11/29/1999,293.7,293.7,291.9,291.9,2,1
11/30/1999,293.5,293.5,291.4,291.4,5,6
12/01/1999,290.3,290.3,290.3,290.3,1,6
12/02/1999,285.8,285.8,285.8,285.8,1,6
12/03/1999,281.0,281.0,281.0,281.0,1,6
12/06/1999,277.2,277.2,277.2,277.2,1,6
12/07/1999,284.4,284.4,284.4,284.4,1,6
12/08/1999,283.1,283.1,283.1,283.1,1,6
12/09/1999,279.2,279.2,279.2,279.2,1,6
12/10/1999,279.8,279.8,279.8,279.8,1,6
12/13/1999,280.0,281.0,280.0,281.0,1,6
12/14/1999,280.9,280.9,280.9,280.9,1,6
12/15/1999,283.5,283.5,283.5,283.5,1,6
12/16/1999,282.7,282.7,282.7,282.7,1,5
12/17/1999,284.4,284.4,284.4,284.4,0,5
12/20/1999,284.9,284.9,284.9,284.9,0,5
12/21/1999,287.8,287.8,287.8,287.8,0,5
12/22/1999,287.6,287.6,287.6,287.6,0,5
12/23/1999,287.4,287.4,287.4,287.4,0,5
12/27/1999,287.5,288.7,287.5,288.7,5,2
12/28/1999,290.4,290.4,290.4,290.4,0,2
12/29/1999,291.3,291.3,291.3,291.3,2,0
12/30/1999,288.5,288.5,288.5,288.5,2,0
01/04/2000,281.0,282.7,281.0,282.7,4,4
01/05/2000,281.1,281.1,281.1,281.1,16,4
01/06/2000,281.4,281.4,281.4,281.4,0,0
01/07/2000,281.9,281.9,281.9,281.9,0,0
01/10/2000,281.7,281.7,281.7,281.7,0,0
01/11/2000,283.4,283.4,283.4,283.4,0,0
01/12/2000,282.7,282.7,282.7,282.7,0,0
01/13/2000,284.1,284.1,284.1,284.1,0,0
01/14/2000,283.9,283.9,283.9,283.9,0,0
01/18/2000,288.6,288.6,288.6,288.6,0,0
01/19/2000,289.8,289.8,289.8,289.8,17,17
01/20/2000,288.8,288.8,288.8,288.8,0,0
01/21/2000,289.3,289.3,289.3,289.3,0,0
01/24/2000,288.0,288.0,287.7,287.7,1,1
01/25/2000,286.3,286.3,286.3,286.3,0,1
01/26/2000,286.3,286.3,286.3,286.3,1,1
01/27/2000,287.1,287.1,287.1,287.1,0,0
