"Date","Open","High","Low","Close","Volume","OpenInt"
09/04/2001,273.0,273.0,273.0,273.0,0,0
09/05/2001,273.4,273.4,273.4,273.4,0,0
09/06/2001,274.4,274.4,274.4,274.4,0,0
09/07/2001,276.3,276.3,274.5,274.5,2,2
09/10/2001,272.8,273.0,272.8,273.0,2,2
09/11/2001,273.0,273.0,273.0,273.0,0,2
09/14/2001,291.6,291.6,291.6,291.6,0,0
09/17/2001,290.0,291.0,290.0,290.8,48,24
09/18/2001,289.9,290.0,289.1,289.1,14,4
09/19/2001,291.9,291.9,291.9,291.9,0,4
09/20/2001,289.4,289.4,289.4,289.4,0,397
09/21/2001,292.4,292.4,292.4,292.4,0,4
09/24/2001,290.3,290.3,290.3,290.3,0,4
09/25/2001,291.1,291.1,291.1,291.1,0,4
09/26/2001,294.0,294.0,294.0,294.0,0,4
09/27/2001,292.4,292.4,292.4,292.4,0,4
09/28/2001,293.2,293.2,293.2,293.2,0,4
10/01/2001,291.2,292.7,291.2,292.7,0,4
10/02/2001,290.4,290.4,290.4,290.4,0,4
10/03/2001,291.1,291.1,291.1,291.1,0,4
10/04/2001,291.1,291.1,291.1,291.1,0,4
10/05/2001,292.0,292.0,292.0,292.0,0,4
10/08/2001,292.9,292.9,292.9,292.9,0,4
10/09/2001,289.2,289.2,289.2,289.2,0,4
10/10/2001,286.1,286.1,286.1,286.1,0,4
10/11/2001,282.1,282.1,282.1,282.1,2,2
10/12/2001,285.2,285.2,285.2,285.2,2,2
10/15/2001,282.3,282.3,282.3,282.3,0,2
10/16/2001,282.5,282.5,282.5,282.5,0,2
10/17/2001,283.6,283.6,283.6,283.6,0,2
10/18/2001,279.4,279.4,279.4,279.4,0,2
10/19/2001,280.3,280.3,280.3,280.3,0,2
10/22/2001,275.7,275.7,275.7,275.7,0,2
10/23/2001,276.2,276.2,276.2,276.2,0,2
10/24/2001,276.0,276.0,276.0,276.0,0,2
10/25/2001,277.9,277.9,277.9,277.9,0,2
10/26/2001,278.0,278.0,278.0,278.0,0,2
10/29/2001,279.1,279.1,279.1,279.1,0,2
10/30/2001,280.5,280.6,279.5,280.6,6,2
10/31/2001,279.5,279.5,279.5,279.5,2,84
11/01/2001,279.7,279.7,279.7,279.7,0,82
11/02/2001,279.8,279.8,279.8,279.8,0,82
11/05/2001,278.5,278.5,278.5,278.5,0,82
11/06/2001,279.7,279.7,279.7,279.7,0,0
11/07/2001,280.5,281.0,280.5,281.0,90,85
11/08/2001,278.0,278.0,276.8,276.8,5,5
11/09/2001,277.2,277.4,277.2,277.4,1,5
11/12/2001,278.3,278.3,278.3,278.3,0,5
11/13/2001,277.8,277.8,277.8,277.8,4,4
11/14/2001,277.8,277.8,277.8,277.8,0,0
11/15/2001,275.1,275.1,275.1,275.1,0,0
11/16/2001,274.7,274.7,274.7,274.7,0,0
11/19/2001,272.7,272.7,272.7,272.7,0,0
11/20/2001,273.0,273.0,273.0,273.0,0,0
11/21/2001,272.9,272.9,272.9,272.9,0,0
11/26/2001,272.3,272.3,272.3,272.3,0,0
11/27/2001,273.2,273.2,273.2,273.2,0,0
11/28/2001,274.1,274.1,274.1,274.1,0,0
