971104,316,316,316,316,4,2
971105,315.7,315.7,315.7,315.7,0,2
971106,314.3,314.3,314.3,314.3,0,2
971107,312.3,312.3,312.3,312.3,0,2
971110,312.2,312.2,312.2,312.2,0,2
971111,311.7,311.7,311.7,311.7,0,2
971112,309.5,309.5,309.5,309.5,2,4
971113,309.4,309.4,309.4,309.4,3,6
971114,304.8,304.8,304.8,304.8,0,6
971117,305.2,305.2,305.2,305.2,0,6
971118,308.1,308.1,308.1,308.1,0,6
971119,305.5,305.5,305.5,305.5,0,11
971120,304.3,304.3,304.3,304.3,0,11
971121,306.3,306.3,306.3,306.3,2,6
971124,304.3,304.3,304.3,304.3,2,6
971125,301.2,302.3,301.2,301.2,0,6
971126,297.5,297.5,297.5,297.5,0,6
971201,294.8,294.8,294.8,294.8,0,6
971202,295,295,295,295,0,6
971203,293.4,293.4,293.4,293.4,0,6
971204,287.3,287.3,287.3,287.3,0,6
971205,290,290,289.2,289.2,2,8
971208,288.7,288.7,288.7,288.7,0,8
971209,283.2,283.6,283.2,283.6,4,4
971210,284.7,287.4,284.7,287.4,2,3
971211,284.8,284.8,284.8,284.8,3,2
971212,283.2,283.6,283.2,283.6,0,2
971215,285.2,285.2,285.2,285.2,0,2
971216,284.1,284.1,284.1,284.1,0,2
971217,289.8,289.8,289.8,289.8,0,2
971218,287.9,287.9,287.9,287.9,0,2
971219,290,290,290,290,0,2
971222,291.6,291.6,291.6,291.6,0,2
971223,294.6,294.6,294.6,294.6,0,2
971224,297,297,297,297,0,2
971226,295.3,295.3,295.3,295.3,0,2
971229,291.8,291.8,291.8,291.8,0,2
971230,290.9,290.9,290.9,290.9,0,2
971231,289.2,289.2,289.2,289.2,0,2
980102,288.7,288.7,288.7,288.7,0,2
980105,282,282,282,282,4,1
980106,281.6,281.6,281.6,281.6,0,0
980107,284,284,284,284,0,0
980108,281.1,281.1,281.1,281.1,0,0
980109,278.5,278.5,278.5,278.5,0,0
980112,278.3,278.3,278.3,278.3,0,0
980113,283.3,283.3,283.3,283.3,0,0
980114,281.9,281.9,281.9,281.9,0,0
980115,285.9,285.9,285.9,285.9,0,0
980116,290.6,290.6,290.6,290.6,0,0
980120,290.8,290.8,290.8,290.8,0,0
980121,292.8,292.8,292.8,292.8,0,0
980122,290.8,290.8,290.8,290.8,0,0
980123,299.9,299.9,299.9,299.9,0,0
980126,296.8,296.8,296.8,296.8,0,0
980127,300.5,300.5,300.5,300.5,0,0
980128,305.9,305.9,305.9,305.9,0,0
