"Date","Open","High","Low","Close","Volume","OpenInt"
06/29/2001,271.2,272.0,271.2,272.0,1,1
07/02/2001,270.8,270.8,270.8,270.8,0,1
07/03/2001,269.0,269.0,269.0,269.0,0,1
07/05/2001,267.0,267.5,266.4,266.4,4,1
07/06/2001,267.8,268.2,267.2,267.2,2,1
07/09/2001,267.6,267.6,267.6,267.6,0,1
07/10/2001,267.5,267.5,267.3,267.3,1,0
07/11/2001,270.0,270.0,268.3,269.4,2,0
07/12/2001,267.7,267.7,267.7,267.7,0,0
07/13/2001,268.3,268.3,268.3,268.3,0,0
07/16/2001,267.6,268.0,267.6,268.0,5,5
07/17/2001,269.3,269.3,269.3,269.3,1,5
07/18/2001,271.0,272.4,271.0,271.5,20,6
07/19/2001,270.5,270.5,270.5,270.5,0,6
07/20/2001,270.9,270.9,270.9,270.9,0,6
07/23/2001,269.8,269.8,269.8,269.8,0,6
07/24/2001,270.7,270.7,270.7,270.7,0,6
07/25/2001,268.5,268.5,268.5,268.5,0,6
07/26/2001,267.0,267.0,267.0,267.0,0,6
07/27/2001,268.2,268.2,268.2,268.2,0,6
07/30/2001,265.5,265.5,265.5,265.5,0,6
07/31/2001,267.1,267.1,267.1,267.1,1,5
08/01/2001,268.2,268.2,268.2,268.2,0,5
08/02/2001,268.2,268.2,268.2,268.2,0,5
08/03/2001,268.7,268.7,268.7,268.7,0,5
08/06/2001,267.8,267.8,267.8,267.8,0,5
08/07/2001,267.9,267.9,267.9,267.9,0,5
08/08/2001,268.6,268.6,268.6,268.6,0,5
08/09/2001,274.1,274.1,274.1,274.1,0,5
08/10/2001,274.6,274.6,274.6,274.6,0,5
08/13/2001,275.6,276.4,275.6,276.4,11,10
08/14/2001,274.3,276.9,274.3,276.9,10,6
08/15/2001,276.2,276.2,276.2,276.2,0,6
08/16/2001,275.7,275.7,275.7,275.7,0,6
08/17/2001,279.8,279.8,279.8,279.8,0,6
08/20/2001,276.5,276.5,276.5,276.5,0,6
08/21/2001,275.4,275.4,275.4,275.4,0,6
08/22/2001,275.3,275.3,275.3,275.3,0,6
08/23/2001,275.7,275.7,275.7,275.7,2,6
08/24/2001,272.9,272.9,272.9,272.9,0,6
08/27/2001,271.8,272.8,271.8,272.8,6,1
08/28/2001,272.0,272.4,272.0,272.4,1,1
08/29/2001,273.7,273.7,273.7,273.7,0,1
08/30/2001,275.4,275.4,275.4,275.4,0,1
08/31/2001,274.4,274.4,274.4,274.4,0,1
09/04/2001,271.6,271.6,271.6,271.6,0,1
09/05/2001,272.0,272.0,272.0,272.0,0,1
09/06/2001,273.0,273.0,273.0,273.0,0,1
09/07/2001,273.1,273.1,273.1,273.1,0,1
09/10/2001,271.6,271.6,271.6,271.6,0,1
09/11/2001,271.6,271.6,271.6,271.6,0,1
09/14/2001,290.2,290.2,290.2,290.2,0,1
09/17/2001,289.8,289.8,289.8,289.8,0,1
09/18/2001,288.1,288.1,288.1,288.1,0,1
09/19/2001,291.5,291.5,291.5,291.5,0,1
09/20/2001,289.5,289.5,289.0,289.0,1,1
09/21/2001,291.9,291.9,291.9,291.9,0,1
09/24/2001,289.8,289.8,289.7,289.7,0,1
09/25/2001,290.5,290.5,290.5,290.5,0,1
09/26/2001,293.3,293.3,293.3,293.3,0,1
