"Date","Open","High","Low","Close","Volume","OpenInt"
03/02/2001,264.1,264.1,264.1,264.1,0,0
03/05/2001,264.5,264.5,264.5,264.5,0,0
03/06/2001,261.9,261.9,261.9,261.9,0,0
03/07/2001,263.3,263.3,263.3,263.3,0,0
03/08/2001,267.0,267.0,267.0,267.0,0,0
03/09/2001,272.3,272.3,272.3,272.3,0,0
03/12/2001,273.2,273.2,273.2,273.2,0,0
03/13/2001,268.5,268.5,268.5,268.5,0,0
03/14/2001,263.9,263.9,263.9,263.9,0,0
03/15/2001,261.3,261.3,261.3,261.3,0,0
03/16/2001,259.4,259.4,259.4,259.4,0,0
03/19/2001,261.1,261.1,261.1,261.1,0,0
03/20/2001,261.9,261.9,261.9,261.9,0,0
03/21/2001,263.2,263.2,263.2,263.2,0,0
03/22/2001,262.4,262.4,262.4,262.4,0,0
03/23/2001,262.7,262.7,262.7,262.7,0,0
03/26/2001,263.1,263.1,263.1,263.1,0,0
03/27/2001,262.1,262.1,262.1,262.1,0,0
03/28/2001,260.7,260.7,260.7,260.7,0,0
03/29/2001,259.7,259.7,259.7,259.7,0,0
03/30/2001,258.5,258.5,258.5,258.5,0,0
04/02/2001,256.0,256.0,256.0,256.0,0,0
04/03/2001,257.3,257.3,257.3,257.3,0,0
04/04/2001,258.8,258.8,258.8,258.8,0,0
04/05/2001,258.5,258.5,258.5,258.5,0,0
04/06/2001,260.3,260.3,260.3,260.3,0,0
04/09/2001,258.6,258.6,258.6,258.6,0,0
04/10/2001,257.6,257.6,257.6,257.6,0,0
04/11/2001,259.0,259.0,259.0,259.0,0,0
04/12/2001,260.3,260.3,260.3,260.3,0,0
04/16/2001,263.5,263.5,263.5,263.5,0,0
04/17/2001,261.2,261.2,261.2,261.2,0,0
04/18/2001,261.4,261.4,261.4,261.4,0,0
04/19/2001,265.4,265.4,265.4,265.4,0,0
04/20/2001,264.9,264.9,264.9,264.9,0,0
04/23/2001,263.8,263.8,263.8,263.8,0,0
04/24/2001,264.2,264.2,264.2,264.2,0,0
04/25/2001,262.2,262.2,262.2,262.2,0,0
04/26/2001,264.1,264.1,264.1,264.1,0,0
04/27/2001,263.9,263.9,263.9,263.9,1,1
04/30/2001,264.0,264.0,264.0,264.0,6,6
05/01/2001,264.4,264.4,264.4,264.4,1,6
05/02/2001,265.4,265.4,265.4,265.4,1,0
05/03/2001,266.3,266.3,266.3,266.3,0,0
05/04/2001,266.1,266.1,266.1,266.1,0,0
05/07/2001,266.1,266.1,266.1,266.1,0,0
05/08/2001,265.1,265.1,265.1,265.1,0,0
05/09/2001,270.0,270.0,270.0,270.0,0,0
05/10/2001,269.1,269.1,269.1,269.1,0,0
05/11/2001,267.9,267.9,267.9,267.9,0,0
05/14/2001,268.3,268.3,268.3,268.3,0,0
05/15/2001,268.1,268.1,268.1,268.1,0,0
05/16/2001,272.0,272.0,272.0,272.0,0,0
05/17/2001,273.6,273.6,273.6,273.6,0,0
05/18/2001,287.4,287.4,287.4,287.4,0,0
05/21/2001,285.4,285.4,285.4,285.4,0,0
05/22/2001,285.1,285.1,285.1,285.1,0,0
05/23/2001,283.6,283.6,283.6,283.6,0,0
05/24/2001,279.1,279.1,279.1,279.1,6,6
05/25/2001,277.9,277.9,277.9,277.9,1,0
05/29/2001,273.8,273.8,273.8,273.8,0,0
