"Date","Open","High","Low","Close","Volume","OpenInt"
05/03/2000,280.5,280.5,280.5,280.5,0,0
05/04/2000,282.6,282.6,282.6,282.6,0,0
05/05/2000,281.5,281.5,281.5,281.5,0,0
05/08/2000,279.0,279.0,279.0,279.0,0,0
05/09/2000,279.7,279.7,279.7,279.7,0,0
05/10/2000,280.2,280.2,280.2,280.2,0,0
05/11/2000,278.0,278.0,278.0,278.0,0,0
05/12/2000,278.4,278.4,278.4,278.4,0,0
05/15/2000,277.9,277.9,277.9,277.9,0,0
05/16/2000,277.7,277.7,277.7,277.7,0,0
05/17/2000,275.2,275.2,275.2,275.2,0,33
05/18/2000,275.1,275.1,275.1,275.1,0,0
05/19/2000,275.9,275.9,275.9,275.9,0,0
05/22/2000,277.5,277.5,277.5,277.5,0,0
05/23/2000,276.0,276.0,276.0,276.0,0,0
05/24/2000,275.2,275.2,275.2,275.2,0,0
05/25/2000,272.1,272.1,272.1,272.1,0,0
05/26/2000,273.6,273.6,273.6,273.6,0,0
05/30/2000,273.9,273.9,273.9,273.9,0,0
05/31/2000,273.2,273.2,273.2,273.2,2,2
06/01/2000,273.9,273.9,273.9,273.9,0,2
06/02/2000,282.0,282.7,282.0,282.7,4,2
06/05/2000,286.7,286.7,286.7,286.7,0,2
06/06/2000,290.3,290.3,290.3,290.3,0,2
06/07/2000,288.5,288.5,288.5,288.5,0,2
06/08/2000,285.3,285.3,285.3,285.3,0,2
06/09/2000,285.0,285.0,284.9,284.9,2,0
06/12/2000,287.7,287.7,287.7,287.7,0,0
06/13/2000,286.7,286.7,286.7,286.7,0,0
06/14/2000,292.8,292.8,292.8,292.8,0,0
06/15/2000,290.7,290.7,290.7,290.7,0,0
06/16/2000,289.8,289.8,289.8,289.8,0,0
06/19/2000,286.7,286.7,286.7,286.7,0,0
06/20/2000,286.8,286.8,286.8,286.8,0,0
06/21/2000,286.8,286.8,286.8,286.8,0,0
06/22/2000,285.9,285.9,285.9,285.9,0,0
06/23/2000,283.5,283.5,283.5,283.5,0,0
06/26/2000,284.2,284.2,284.2,284.2,0,0
06/27/2000,286.2,286.2,286.2,286.2,0,2
06/28/2000,292.9,292.9,292.9,292.9,0,0
06/29/2000,289.3,289.3,289.3,289.3,0,0
06/30/2000,290.1,290.1,290.1,290.1,0,0
07/05/2000,283.9,283.9,283.9,283.9,0,0
07/06/2000,283.2,283.2,283.2,283.2,0,0
07/07/2000,283.2,283.2,283.2,283.2,0,0
07/10/2000,283.6,283.6,283.6,283.6,0,0
07/11/2000,282.2,282.2,282.2,282.2,0,0
07/12/2000,280.4,280.4,280.4,280.4,0,0
07/13/2000,280.0,280.0,280.0,280.0,0,0
07/14/2000,281.1,281.1,281.1,281.1,0,0
07/17/2000,283.4,283.4,283.4,283.4,0,0
07/18/2000,282.5,282.5,282.5,282.5,0,0
07/19/2000,279.0,279.0,279.0,279.0,0,0
07/20/2000,279.8,279.8,279.8,279.8,0,0
07/21/2000,280.1,280.1,280.1,280.1,0,0
07/24/2000,278.8,278.8,278.8,278.8,0,0
07/25/2000,278.9,278.9,278.9,278.9,0,0
07/26/2000,279.4,279.4,279.4,279.4,0,0
07/27/2000,278.6,278.6,278.6,278.6,0,0
