"Date","Open","High","Low","Close","Volume","OpenInt"
06/01/1999,289.0,289.0,289.0,289.0,1,0
06/02/1999,286.8,286.8,286.8,286.8,0,0
06/03/1999,287.2,287.2,287.2,287.2,0,0
06/04/1999,286.9,286.9,286.9,286.9,0,0
06/07/1999,286.8,286.8,286.8,286.8,0,0
06/08/1999,283.3,283.3,283.3,283.3,0,0
06/09/1999,280.2,280.2,280.2,280.2,0,0
06/10/1999,279.2,279.2,279.2,279.2,0,0
06/11/1999,281.7,281.7,281.7,281.7,0,0
06/14/1999,281.4,281.4,281.4,281.4,0,0
06/15/1999,280.4,280.4,280.4,280.4,0,0
06/16/1999,279.0,279.0,279.0,279.0,0,0
06/17/1999,278.5,278.5,278.5,278.5,0,0
06/18/1999,279.4,279.4,279.4,279.4,0,0
06/21/1999,279.2,279.2,279.2,279.2,0,0
06/22/1999,278.8,278.8,278.8,278.8,0,0
06/23/1999,281.0,281.0,281.0,281.0,0,0
06/24/1999,281.6,281.6,281.6,281.6,0,0
06/25/1999,279.9,279.9,279.9,279.9,0,0
06/28/1999,280.8,280.8,280.8,280.8,0,0
06/29/1999,280.5,280.5,280.5,280.5,0,0
06/30/1999,282.0,282.0,282.0,282.0,0,0
07/01/1999,282.8,282.8,282.8,282.8,0,0
07/02/1999,283.0,283.0,283.0,283.0,0,0
07/06/1999,275.8,275.8,275.8,275.8,0,0
07/07/1999,275.8,275.8,275.8,275.8,0,0
07/08/1999,275.1,275.1,275.1,275.1,0,0
07/09/1999,275.5,275.5,275.5,275.5,0,0
07/12/1999,273.7,273.7,273.7,273.7,0,0
07/13/1999,273.8,273.8,273.8,273.8,0,0
07/14/1999,272.1,272.1,272.1,272.1,0,0
07/15/1999,271.8,271.8,271.8,271.8,32,30
07/16/1999,271.6,271.6,271.6,271.6,0,30
07/19/1999,270.7,270.7,270.7,270.7,0,30
07/20/1999,270.6,270.6,270.6,270.6,0,30
07/21/1999,272.7,272.7,272.7,272.7,0,30
07/22/1999,273.3,273.3,273.3,273.3,0,30
07/23/1999,272.0,272.0,272.0,272.0,0,30
07/26/1999,271.2,271.2,271.2,271.2,0,30
07/27/1999,270.7,270.7,270.7,270.7,0,30
07/28/1999,270.9,270.9,270.9,270.9,0,30
07/29/1999,274.0,274.0,274.0,274.0,0,30
07/30/1999,273.1,273.1,273.1,273.1,0,30
08/02/1999,271.5,271.5,271.5,271.5,0,30
08/03/1999,271.2,271.2,271.2,271.2,0,30
08/04/1999,270.8,270.8,270.8,270.8,0,30
08/05/1999,269.9,269.9,269.9,269.9,0,30
08/06/1999,269.5,269.5,269.5,269.5,0,30
08/09/1999,269.4,269.4,269.4,269.4,0,30
08/10/1999,270.4,270.4,270.4,270.4,0,30
08/11/1999,272.2,272.2,272.2,272.2,0,30
08/12/1999,274.3,274.3,274.3,274.3,0,30
08/13/1999,274.7,274.7,274.7,274.7,0,30
08/16/1999,274.6,274.6,274.6,274.6,0,30
08/17/1999,276.1,276.1,276.1,276.1,0,30
08/18/1999,274.5,274.5,274.5,274.5,0,30
08/19/1999,272.8,272.8,272.8,272.8,0,30
08/20/1999,270.6,270.6,270.6,270.6,0,30
08/23/1999,266.4,266.4,266.4,266.4,0,30
08/24/1999,265.2,265.2,265.2,265.2,0,30
08/25/1999,264.9,264.9,264.9,264.9,0,30
08/26/1999,265.4,265.4,265.4,265.4,0,30
08/27/1999,266.7,266.7,266.7,266.7,0,30
08/30/1999,267.5,267.5,267.5,267.5,0,30
08/31/1999,269.1,269.1,269.1,269.1,0,30
09/01/1999,267.3,267.3,267.3,267.3,0,30
09/02/1999,268.4,268.4,268.4,268.4,0,30
09/03/1999,266.5,266.5,266.5,266.5,0,30
09/07/1999,268.7,268.7,268.7,268.7,0,30
09/08/1999,269.1,269.1,269.1,269.1,0,30
09/09/1999,270.2,270.2,270.2,270.2,0,30
09/10/1999,269.7,269.7,269.7,269.7,0,30
09/13/1999,268.4,269.4,268.4,269.4,0,30
09/14/1999,269.5,269.5,269.5,269.5,0,30
09/15/1999,268.4,268.4,268.4,268.4,0,30
09/16/1999,268.7,268.7,268.7,268.7,0,30
09/17/1999,267.1,267.1,267.1,267.1,0,30
09/20/1999,267.0,267.0,267.0,267.0,0,30
09/21/1999,273.5,273.5,273.5,273.5,0,30
09/22/1999,277.4,277.4,277.4,277.4,0,30
09/23/1999,279.1,279.1,279.1,279.1,0,30
09/24/1999,281.1,281.1,281.1,281.1,0,30
09/27/1999,292.9,292.9,292.9,292.9,0,30
09/28/1999,317.1,317.1,317.1,317.1,0,30
09/29/1999,309.1,309.1,309.1,309.1,0,30
09/30/1999,307.4,307.4,307.4,307.4,0,30
10/01/1999,312.3,312.3,312.3,312.3,0,0
10/04/1999,325.6,325.6,325.6,325.6,0,30
10/05/1999,334.8,334.8,334.8,334.8,0,30
10/06/1999,335.6,335.6,335.6,335.6,0,30
10/07/1999,333.6,333.6,333.6,333.6,0,30
10/08/1999,331.0,331.0,331.0,331.0,200,230
10/11/1999,329.6,329.6,329.6,329.6,0,230
10/12/1999,327.9,327.9,327.9,327.9,0,230
10/13/1999,332.0,332.0,332.0,332.0,0,230
10/14/1999,325.2,325.2,325.2,325.2,0,230
10/15/1999,327.8,327.8,327.8,327.8,0,230
10/18/1999,323.3,323.3,323.3,323.3,0,230
10/19/1999,320.7,320.7,320.7,320.7,0,230
10/20/1999,319.0,319.0,319.0,319.0,0,230
10/21/1999,317.9,317.9,317.9,317.9,0,230
10/22/1999,315.3,315.3,315.3,315.3,0,230
10/25/1999,312.9,312.9,312.9,312.9,0,230
10/26/1999,302.5,302.5,302.5,302.5,0,230
10/27/1999,306.4,306.4,306.4,306.4,0,230
10/28/1999,313.3,313.3,313.3,313.3,0,230
10/29/1999,313.4,313.4,313.4,313.4,0,230
11/01/1999,304.9,304.9,304.9,304.9,0,230
11/02/1999,306.5,306.5,306.5,306.5,229,392
11/03/1999,307.5,307.5,307.5,307.5,0,392
11/04/1999,307.8,307.8,307.8,307.8,0,392
11/05/1999,305.1,305.1,305.1,305.1,0,392
11/08/1999,305.5,305.5,305.5,305.5,0,392
11/09/1999,307.7,307.7,307.7,307.7,0,392
11/10/1999,315.0,315.0,315.0,315.0,0,392
11/11/1999,310.7,310.7,310.7,310.7,0,392
11/12/1999,308.0,308.0,308.0,308.0,40,392
11/15/1999,308.4,308.4,308.4,308.4,0,392
11/16/1999,311.8,311.8,311.8,311.8,30,392
11/17/1999,312.6,312.6,312.6,312.6,0,392
11/18/1999,312.0,312.0,312.0,312.0,50,442
11/19/1999,312.8,312.8,312.8,312.8,0,442
11/22/1999,313.2,313.2,313.2,313.2,0,442
11/23/1999,316.6,316.6,316.6,316.6,0,442
11/24/1999,317.2,317.2,317.2,317.2,0,442
11/29/1999,308.9,308.9,308.9,308.9,0,442
11/30/1999,308.4,308.4,308.4,308.4,0,442
12/01/1999,307.1,307.1,307.1,307.1,0,442
12/02/1999,301.7,301.7,301.7,301.7,0,442
12/03/1999,296.1,296.1,296.1,296.1,0,442
12/06/1999,292.0,292.0,292.0,292.0,0,442
12/07/1999,299.6,299.6,299.6,299.6,0,442
12/08/1999,298.3,298.3,298.3,298.3,0,442
12/09/1999,294.5,294.5,294.5,294.5,0,442
12/10/1999,295.2,295.2,295.2,295.2,0,442
12/13/1999,296.3,296.3,296.3,296.3,0,442
