890602,414.1,414.1,414.1,414.1,600,600
890605,413,413,413,413,16,614
890606,426.8,426.8,426.8,426.8,10,616
890607,423.6,423.6,423.6,423.6,110,646
890608,420.2,420.2,420.2,420.2,0,746
890609,401.1,401.1,401.1,401.1,0,746
890612,405.6,405.6,405.6,405.6,0,746
890613,407.6,407.6,407.6,407.6,0,746
890614,408.2,408.2,408.2,408.2,0,746
890615,405.7,412.3,402,412.3,75,816
890616,410.1,410.1,410.1,410.1,332,1148
890619,412.3,412.3,412.3,412.3,0,1148
890620,411.6,411.6,411.6,411.6,100,1062
890621,418.6,418.6,418.6,418.6,25,1062
890622,417,417,417,417,349,1316
890623,424.1,424.1,424.1,424.1,7,1336
890626,420,420,420,420,80,1398
890627,421.7,421.7,421.7,421.7,20,1403
890628,421.4,421.4,421.4,421.4,0,1403
890629,415.1,415.1,415.1,415.1,141,1535
890630,418.6,418.6,418.6,418.6,0,1535
890703,422.3,422.3,422.3,422.3,50,1535
890705,430.7,430.7,430.7,430.7,8,1543
890706,431.4,431.4,431.4,431.4,8,1551
890707,427.1,427.1,427.1,427.1,106,1647
890710,428,428,428,428,0,1657
890711,424.5,424.5,424.5,424.5,0,1657
890712,421.6,421.6,421.6,421.6,25,1681
890713,419.8,419.8,419.8,419.8,0,1681
890714,413.2,413.2,413.2,413.2,0,1681
890717,413.2,413.2,413.2,413.2,0,1681
890718,415.1,415.1,415.1,415.1,44,1705
890719,410.2,410.2,410.2,410.2,0,1705
890720,413.1,413.1,413.1,413.1,0,1705
890721,413.9,413.9,413.9,413.9,0,1705
890724,414.8,414.8,414.8,414.8,0,1705
890725,415.2,415.2,415.2,415.2,0,1705
890726,416.1,416.1,416.1,416.1,4,1705
890727,415.5,415.5,414.6,414.6,6,1707
890728,409.5,409.5,407.2,407.2,6,1706
890731,407.5,410.7,407.5,410.7,10,1713
890801,409.8,409.9,409.8,409.9,2,1715
890802,408.4,408.4,408.4,408.4,2,1715
890803,413,413,412.1,412.1,3,1718
890804,406.9,406.9,406.9,406.9,0,1718
890807,404.9,404.9,404.9,404.9,2,1718
890808,405,405,404.5,404.5,693,2373
890809,403.5,404.5,403.5,404.5,5,2373
890810,404.7,404.7,404.7,404.7,0,2373
890811,400.5,402,400.5,402,27,2374
890814,404.2,404.2,404.2,404.2,10,2374
890815,408.5,408.5,408.5,408.5,0,2374
890816,405.3,405.3,405.3,405.3,18,2374
890817,405.3,405.3,405.3,405.3,10,2374
890818,404.9,404.9,404.9,404.9,333,2677
890821,405.6,405.6,405.6,405.6,0,2677
890822,405.8,405.8,405.8,405.8,0,2677
890823,403.3,403.3,403.3,403.3,10,2687
890824,402.1,402.1,402.1,402.1,3,2687
890825,398.9,398.9,398.3,398.3,81,2751
890828,397.5,397.5,397.5,397.5,0,2752
890829,401.9,401.9,401.9,401.9,0,2752
890830,400.3,400.3,400.3,400.3,0,2752
890831,397.8,397.8,397.8,397.8,0,2752
890901,398.5,398.5,398.5,398.5,0,2752
890905,397.5,397.5,397.5,397.5,0,2752
890906,400.6,400.6,400.6,400.6,50,2802
890907,399.2,399.2,399.2,399.2,0,2802
890908,398.2,398.2,398.2,398.2,0,2802
890911,398,398,398,398,0,2802
890912,398.3,398.3,398.3,398.3,0,2802
890913,398.5,398.5,398.5,398.5,250,3004
890914,398.9,398.9,398.9,398.9,13,3007
890915,402.3,402.3,402.3,402.3,10,3005
890918,399.8,399.8,399.8,399.8,0,3005
890919,399.4,399.4,399.4,399.4,0,3005
890920,403.6,403.6,403.6,403.6,3,3008
890921,403.7,403.7,403.7,403.7,6,3014
890922,404,404,404,404,0,3014
890925,408.2,408.2,408.2,408.2,6,3014
890926,406.6,406.6,406.6,406.6,0,3014
890927,406.1,406.1,406.1,406.1,0,3014
890928,406.8,406.8,406.8,406.8,0,3014
890929,406.9,406.9,406.9,406.9,720,3494
891002,406.5,406.5,406.5,406.5,346,3940
891003,405.4,405.4,405.4,405.4,52,3962
891004,405.6,405.6,405.6,405.6,0,3967
891005,402,402,402,402,30,3974
891006,401.4,401.4,401.4,401.4,24,3986
891009,400.4,400.4,400.4,400.4,0,3986
891010,398.1,398.1,398.1,398.1,5,3989
891011,399.1,399.1,399.1,399.1,65,3959
891012,400.6,400.6,400.6,400.6,0,3944
