"Date","Open","High","Low","Close","Volume","OpenInt"
06/02/2000,50720.0,50720.0,50720.0,50720.0,0,0
06/05/2000,50970.0,50970.0,50970.0,50970.0,0,0
06/06/2000,51320.0,51320.0,51320.0,51320.0,0,0
06/07/2000,51420.0,51420.0,51420.0,51420.0,0,0
06/08/2000,51190.0,51190.0,51190.0,51190.0,0,0
06/09/2000,50840.0,50840.0,50840.0,50840.0,0,0
06/12/2000,50640.0,50640.0,50640.0,50640.0,0,0
06/13/2000,50650.0,50650.0,50470.0,50470.0,1,1
06/14/2000,51120.0,51120.0,51120.0,51120.0,0,1
06/15/2000,50990.0,50990.0,50990.0,50990.0,0,1
06/16/2000,51070.0,51070.0,51070.0,51070.0,0,1
06/19/2000,50650.0,50650.0,50650.0,50650.0,0,1
06/20/2000,50570.0,50570.0,50570.0,50570.0,0,1
06/21/2000,49920.0,49920.0,49920.0,49920.0,0,1
06/22/2000,50000.0,50000.0,50000.0,50000.0,1,2
06/23/2000,50000.0,50000.0,49800.0,49800.0,1,1
06/26/2000,50070.0,50070.0,50070.0,50070.0,40,41
06/27/2000,49800.0,49800.0,49800.0,49800.0,40,1
06/28/2000,50090.0,50090.0,50090.0,50090.0,0,174
06/29/2000,50290.0,50290.0,50290.0,50290.0,0,1
06/30/2000,50650.0,50650.0,50650.0,50650.0,0,1
07/05/2000,50220.0,50220.0,50220.0,50220.0,325,326
07/06/2000,50350.0,50350.0,50350.0,50350.0,0,1
07/07/2000,50150.0,50150.0,50150.0,50150.0,0,1
07/10/2000,50350.0,50350.0,50350.0,50350.0,0,1
07/11/2000,49900.0,49920.0,49900.0,49920.0,1,0
07/12/2000,50050.0,50050.0,50050.0,50050.0,0,0
07/13/2000,50120.0,50120.0,50120.0,50120.0,0,0
07/14/2000,50320.0,50320.0,50320.0,50320.0,0,0
07/17/2000,50600.0,50600.0,50470.0,50470.0,111,86
07/18/2000,50250.0,50510.0,50250.0,50510.0,81,86
07/19/2000,50110.0,50110.0,50110.0,50110.0,1,86
07/20/2000,50150.0,50150.0,50150.0,50150.0,29,86
07/21/2000,49400.0,49400.0,49400.0,49400.0,1,86
07/24/2000,49580.0,49580.0,49580.0,49580.0,1,86
07/25/2000,50030.0,50030.0,50030.0,50030.0,200,286
07/26/2000,49580.0,49580.0,49580.0,49580.0,0,86
07/27/2000,49730.0,49730.0,49730.0,49730.0,1,86
07/28/2000,49680.0,49680.0,49680.0,49680.0,57,76
07/31/2000,50060.0,50060.0,50060.0,50060.0,1,0
08/01/2000,49960.0,49960.0,49960.0,49960.0,0,0
08/02/2000,49910.0,49910.0,49910.0,49910.0,0,0
08/03/2000,49740.0,49740.0,49740.0,49740.0,0,0
08/04/2000,49120.0,49120.0,49120.0,49120.0,0,0
08/07/2000,49390.0,49390.0,49390.0,49390.0,0,0
08/08/2000,48800.0,49040.0,48800.0,49040.0,14,7
08/09/2000,48900.0,48900.0,48900.0,48900.0,1,0
08/10/2000,49000.0,49000.0,49000.0,49000.0,0,0
08/11/2000,49230.0,49230.0,49230.0,49230.0,0,0
08/14/2000,48880.0,48880.0,48880.0,48880.0,0,0
08/15/2000,48630.0,48630.0,48630.0,48630.0,0,0
08/16/2000,48550.0,48550.0,48550.0,48550.0,0,0
08/17/2000,48680.0,48680.0,48680.0,48680.0,0,0
08/18/2000,48200.0,48420.0,48200.0,48420.0,1,1
08/21/2000,48550.0,48550.0,48550.0,48550.0,1,1
08/22/2000,48350.0,48350.0,48350.0,48350.0,0,1
08/23/2000,47900.0,47900.0,47900.0,47900.0,0,0
08/24/2000,48520.0,48520.0,48520.0,48520.0,0,0
08/25/2000,48870.0,48870.0,48870.0,48870.0,0,0
08/28/2000,49270.0,49270.0,49270.0,49270.0,0,0
08/29/2000,49430.0,49430.0,49430.0,49430.0,0,0
