930302,391.7,391.7,391.7,391.7,0,0
930303,390.8,390.8,390.8,390.8,0,0
930304,390.5,390.5,390.5,390.5,0,0
930305,392.6,392.6,392.6,392.6,0,0
930308,389.1,389.1,389.1,389.1,0,0
930309,390.9,390.9,390.9,390.9,0,0
930310,391.3,391.3,391.3,391.3,0,0
930311,396.8,396.8,396.8,396.8,0,0
930312,396.8,396.8,396.8,396.8,0,0
930315,400.3,400.3,400.3,400.3,0,0
930316,393.6,393.6,393.6,393.6,0,0
930317,392.1,392.1,392.1,392.1,0,0
930318,396.4,396.4,396.4,396.4,0,0
930319,397.1,397.1,397.1,397.1,0,0
930322,396.6,396.6,396.6,396.6,0,0
930323,393.7,393.7,393.7,393.7,0,0
930324,396.7,396.7,396.7,396.7,0,0
930325,399.5,399.5,399.5,399.5,0,0
930326,400.9,400.9,400.9,400.9,0,0
930329,401,403,401,403,1,1
930330,418.2,418.2,418.2,418.2,0,1
930331,417.2,417.2,417.2,417.2,0,1
930401,419,419,419,419,0,1
930402,425.3,425.3,425.3,425.3,0,1
930405,420,420,420,420,0,1
930406,413.3,413.3,413.3,413.3,0,1
930407,414.5,414.5,414.5,414.5,0,1
930408,411.5,411.5,411.5,411.5,0,1
930412,415.6,415.6,415.6,415.6,0,1
930413,415.8,415.8,415.8,415.8,0,1
930414,423.1,423.1,423.1,423.1,0,1
930415,416.3,416.3,416.3,416.3,0,1
930416,421,421,421,421,0,1
930419,419.9,419.9,419.9,419.9,0,1
930420,421.6,421.6,421.6,421.6,0,1
930421,419.3,419.3,419.3,419.3,0,1
930422,420.4,420.4,420.4,420.4,0,1
930423,424.1,424.1,424.1,424.1,0,1
930426,436.2,436.2,436.2,436.2,0,0
930427,438.5,438.5,438.5,438.5,0,1
930428,448.6,448.6,448.6,448.6,0,1
930429,466.9,466.9,466.9,466.9,0,1
930430,470.6,470.6,470.6,470.6,0,1
930503,477,477,460.3,460.3,6,5
930504,457.8,457.8,457.8,457.8,0,5
930505,459.8,459.8,459.8,459.8,0,5
930506,464.8,464.8,464.8,464.8,0,5
930507,455.8,455.8,455.8,455.8,0,5
930510,455.2,455.2,455.2,455.2,0,5
930511,453.9,453.9,453.9,453.9,0,5
