750812,564.6,574.5,564.6,573.4,1562,4771
750813,566,566,553.4,554.8,80,4842
750814,557,557,545,554.5,2898,7117
750815,559,559,552,556.5,611,7439
750818,553,554,548,548.4,213,6694
750819,543.5,555.2,543.5,555.2,220,6691
750820,557.5,557.5,552.1,552.1,56,6756
750821,554,554,544.9,544.9,113,6745
750822,549.5,556,549.5,550.7,487,6688
750825,553,553.5,551.5,553.5,112,6720
750826,554.5,554.5,534.1,534.1,415,6905
750827,532.5,537,527,536.6,1977,7178
750828,537,537,526.3,526.3,172,7189
750829,522.8,525,514,515.5,2843,7366
750902,498,499,495.5,495.5,2316,6777
750903,503.3,508,502,507.2,1284,6741
750904,512.5,512.5,508,509.4,34,6749
750905,507,510,507,509.8,85,6798
750908,505,507,502.5,502.7,543,7352
750909,492,510.6,492,510.6,2987,9000
750910,516.5,517,514.3,516.7,193,9033
750911,510.5,511.5,508,508,463,9182
750912,514.5,524,514.5,522.7,230,9339
750915,519.5,521,519.5,519.8,23,9361
750916,516,520.5,515.5,516.4,162,9504
750917,508.5,519,505,519,300,9590
750918,515.6,515.6,506.9,506.9,374,9622
750919,506,516.5,503.5,503.5,263,9713
750922,503,505.5,495,498.4,588,9743
750923,495,503,495,497.4,963,10055
750924,501.5,508,501.5,505.2,78,10074
750925,504.7,509,504.7,504.7,496,9938
750926,506.3,507.3,506.3,507.3,98,9935
750929,507.3,509.6,499.2,499.2,536,10245
750930,505.5,505.5,501.5,501.5,682,10393
751001,507,509.3,504,509.3,270,10669
751002,511.6,511.6,500.8,500.8,1325,11950
751003,500,500,490,494.8,853,12151
751006,497.7,498,494.9,494.9,194,12165
751007,497.5,500.5,495.2,495.6,291,12086
751008,493,493,475.6,478.4,2821,13050
751009,480,482.4,475,482.4,915,12978
751010,483.4,486,482.9,485.4,546,12979
751014,475,484.7,474,484.7,553,12880
751015,487,487,471.8,473.2,783,12996
751016,477.4,481.4,475,481.4,519,13443
751017,486.5,486.5,482,485.1,300,13508
751020,486,486,485,485.2,125,13547
751021,480,480,474,476.9,498,13515
751022,478.3,479,477.5,478.7,463,13505
751023,475,475,467.5,472,1371,13813
751024,471,472,468.9,468.9,312,13988
751027,459,461.2,456.8,457.8,2403,14551
751028,460,465.9,460,465.9,2012,14802
751029,464,467.7,464,467.1,3163,17590
751030,468,468,464,464.4,1243,18010
751031,461.5,461.5,457.5,460.5,705,18242
751103,465.5,466,462.7,463.1,824,18521
751105,473,483.1,473,483.1,7244,22957
751106,486,487.5,482.5,486.7,2872,23885
751107,486.4,494.2,484.8,492.1,6605,27232
751110,488,495,487,494.5,4669,28412
751112,487.5,487.6,482,487.6,2218,27456
751113,486,486,481.9,483.3,384,29792
751114,481,486.5,480.8,484.2,2053,29089
751117,480,480,473.7,473.7,934,29981
751118,473.3,474.2,473,474.2,1490,29655
751119,477.3,477.5,475,475,277,30383
751120,475.2,475.2,466.7,466.7,2661,30607
751121,464,465.8,459,465.8,3078,30186
751124,463,470.7,463,470.7,2741,32250
751125,471.5,472.5,463.6,463.6,952,32565
751126,459,464.2,459,464.2,7447,30139
751128,458,460,449.6,449.6,6817,30038
751201,446.5,449,442.5,444.8,11679,32193
751202,448.5,451,448.5,449.7,3123,32774
751203,450,450,439.5,439.6,5187,36078
751204,444,444,438.1,438.1,2331,35993
751205,435,437.5,432.5,437.4,6887,34257
751208,435.5,435.5,428,428.1,4254,35916
751209,425.5,432.4,422.6,432.4,6408,38553
751210,435.5,437.4,435,435.7,3496,40033
751211,440.5,442.5,439,439.9,1727,39485
751212,436,436,430.5,430.5,1828,39725
751215,428,430.1,424.5,430.1,1277,39717
751216,434.7,441.5,434.7,439.9,3718,41414
751217,439,446,438,442.1,4505,42694
751218,445,445,438.9,441,1097,42524
751219,440.5,461,439.5,461,8756,44074
751222,461,471.8,455.6,466.7,7325,43153
751223,462.8,463,459.7,460.5,1634,42305
751224,462,463.8,461.4,461.4,797,42172
751229,464,464,452,452.6,2574,42892
751230,452.5,453.5,449.1,452.1,2472,42019
751231,451,453.3,450,452.6,857,42479
760102,450.5,457,450,455.8,1669,41303
760105,453.8,461.7,450.5,458,1927,41009
760106,460.5,467,459.5,462.1,2440,39877
760107,460.4,465.2,460.4,465.1,1312,39659
760108,460.5,460.5,453.7,453.7,1346,38926
760109,456,456,451.5,453.2,1780,38713
760112,451.8,459.6,451.6,459.6,1451,38594
760113,452,452,439.6,440,4401,38769
760114,439,442.5,437.5,440,1619,38179
760115,441.5,443,426.5,427.1,441,38460
760116,426,429,421,428.4,3837,37497
760119,424.7,427,418,418.1,638,37281
760120,407.1,411.5,404.3,410.1,1736,37165
760121,414.7,417,412.1,414.4,1060,37028
760122,417.8,420.5,415,416.5,824,37254
760123,424.5,424.5,417,418.2,298,37362
760126,409,409.5,405,409.4,809,37133
760127,412.5,415.5,412.5,415,2130,36086
760128,418.5,420.2,417.5,420.2,1177,35230
760129,425,429,424,428.3,698,34984
760130,427.8,428.5,416,421,399,35019
760202,429,429.5,424.9,424.9,195,35086
760203,426.5,426.5,418,420.6,240,35053
760204,417.5,418,414.5,416.5,1023,34812
760205,417.3,419.8,416.8,419.3,3488,32754
760206,425.5,426,422.3,422.9,646,33048
760209,421.4,421.4,419.5,419.8,193,33063
760210,417.6,437.6,417.6,437.6,1421,33027
760211,436.5,442,434.2,434.2,356,32840
760212,439.5,440.5,436.1,436.1,249,32961
760213,442,442,433,436.3,258,32807
760217,431.7,435.2,431.7,435.2,328,33036
760218,441,442.7,437.4,437.4,1869,32488
760219,438.5,445.5,438.5,444.9,214,32449
760220,447,447,443,444.6,482,32402
760223,446.5,447.1,446.5,447.1,11,32350
760224,450,450,445.7,449.7,916,32799
760225,449.9,450,444.5,445.4,1348,32379
760226,440,441.4,439.2,439.7,315,32353
760227,442,447,442,444.7,225,32421
760301,442.5,443.5,438.5,439.7,513,32196
760302,437.7,438.3,435,435.2,384,32245
760303,439,439.7,438,438.6,1225,32067
760304,439,445.5,437.6,444.9,597,32014
760305,447.9,453.2,447.6,449.2,749,31503
760308,448.5,448.5,446,448.2,650,31505
760309,447.5,453,447.3,450.5,1262,32664
760310,454,455.3,452,452.9,537,32672
760311,449.2,450.5,444.4,445.2,161,32245
760312,445.6,448.8,445.1,445.1,326,32385
760315,449.4,449.5,439,439.3,447,32002
760316,439.2,439.3,435,436.1,635,31772
760317,439.5,443,438.9,442.3,251,31672
760318,445.5,445.5,438.5,439.1,382,31692
760319,438.5,443.5,436.8,443.5,374,31874
760322,440.9,441.5,437.1,437.1,960,32425
760323,437.2,440.5,435,438.8,1131,31962
760324,441.5,442.3,435,435,336,31979
760325,432.5,433.8,431,431.1,920,32019
760326,429.2,431,426.5,427.7,658,31996
760329,425.2,425.2,420,420,1039,31970
760330,423,428,423,426.3,707,31797
760331,425.5,427.5,422,423.2,446,31727
760401,427.5,435,424.5,433.3,724,31832
760402,432,434.5,429.2,429.2,380,31731
760405,426,433,424.2,433,339,31722
760406,434.5,439,434.5,437.6,403,31733
760407,438,444,435,438.8,1000,31193
760408,445,450,444,448.6,878,31182
760409,446.2,448,444,447.5,588,31035
760412,446.5,465.5,445,463.2,1097,31006
760413,463,464.2,459,460.9,816,30910
760414,459.3,466,456,457.1,725,30914
760415,460,462.8,456.3,461.8,160,30385
760419,459.5,471,459.3,470.1,620,30322
760420,473.5,480,470,471.6,1018,30564
760421,467.5,469,461,462.1,581,30510
760422,464,465,457,460.5,208,30505
760423,462.8,465.3,458,458.8,617,30234
760426,461,467,461,466.9,583,30116
760427,474.5,475.5,469.5,470.1,922,30023
760428,465.8,467.5,459.5,461.6,1715,30213
760429,460.5,464.5,459,461.3,290,30275
760430,465,466.4,460,463.5,319,30329
760503,460,460,456,457.2,350,30262
760504,455,458.5,448,449,951,30282
760505,450.3,454,446,453.1,1054,29836
760506,452.5,462.5,452.5,461.9,425,29859
760507,463.5,469.5,461,469.2,432,29914
760510,473,473.5,465.5,466.4,644,29949
760511,465,467.3,461.5,464.9,1699,30577
760512,469,475,467.5,469.8,994,30681
760513,465.5,469,463.5,465.1,578,30785
760514,464,467,462.5,466.3,517,30688
760517,466,469,457.5,457.9,694,30709
760518,457,459,452.2,454.6,1136,30477
760519,456.5,457.4,451,453.2,457,30451
760520,456,462.3,455.7,461.7,587,30489
760521,463,463.3,458.5,459,1926,29976
760524,456,473,454.5,470.2,1212,29842
760525,467.7,474.2,467,467.9,1888,29541
760526,474.2,485,473.2,481.6,2041,29046
760527,486,487.4,480.3,483.7,2007,28514
760528,482,486.5,480,485.2,1033,28238
760601,486.5,491,483.6,485.9,1466,27971
760602,481.7,487,479,484.1,2373,26586
760603,482.5,491.8,482.5,485.2,3739,27085
760604,484.5,488,480.2,480.4,2176,26381
