"Date","Open","High","Low","Close","Volume","OpenInt"
09/18/1998,51120.0,51120.0,51120.0,51120.0,0,0
09/21/1998,49920.0,49920.0,49920.0,49920.0,0,0
09/22/1998,50550.0,50550.0,50550.0,50550.0,0,0
09/23/1998,52170.0,52170.0,52170.0,52170.0,0,0
09/24/1998,53190.0,53190.0,53190.0,53190.0,0,0
09/25/1998,53330.0,53330.0,53330.0,53330.0,0,0
09/28/1998,54400.0,54400.0,54400.0,54400.0,0,0
09/29/1998,54750.0,54750.0,54750.0,54750.0,0,0
09/30/1998,54740.0,54740.0,54740.0,54740.0,0,0
10/01/1998,53890.0,53890.0,53890.0,53890.0,0,0
10/02/1998,53110.0,53110.0,53110.0,53110.0,0,0
10/05/1998,51820.0,51820.0,51820.0,51820.0,0,0
10/06/1998,52100.0,52100.0,52100.0,52100.0,0,0
10/07/1998,52620.0,52620.0,52620.0,52620.0,0,0
10/08/1998,51230.0,51230.0,51230.0,51230.0,0,0
10/09/1998,49630.0,49630.0,49630.0,49630.0,0,0
10/12/1998,50160.0,50160.0,50160.0,50160.0,0,0
10/13/1998,49920.0,49920.0,49920.0,49920.0,0,0
10/14/1998,49870.0,49870.0,49870.0,49870.0,0,0
10/15/1998,50520.0,50520.0,50520.0,50520.0,0,0
10/16/1998,50950.0,50950.0,50950.0,50950.0,0,0
10/19/1998,50450.0,50450.0,50450.0,50450.0,0,0
10/20/1998,50450.0,50450.0,50450.0,50450.0,0,0
10/21/1998,50460.0,50460.0,50460.0,50460.0,0,0
10/22/1998,50440.0,50440.0,50440.0,50440.0,0,0
10/23/1998,50390.0,50390.0,50390.0,50390.0,0,0
10/26/1998,51500.0,51500.0,51500.0,51500.0,0,0
10/27/1998,50920.0,50920.0,50920.0,50920.0,0,0
10/28/1998,51790.0,51790.0,51790.0,51790.0,0,0
10/29/1998,52090.0,52090.0,52090.0,52090.0,0,0
10/30/1998,51790.0,51790.0,51790.0,51790.0,0,0
11/02/1998,51660.0,51660.0,51660.0,51660.0,0,0
11/03/1998,50650.0,50650.0,50650.0,50650.0,0,0
11/04/1998,50880.0,50880.0,50880.0,50880.0,0,0
11/05/1998,51970.0,51970.0,51970.0,51970.0,0,0
11/06/1998,51660.0,51660.0,51660.0,51660.0,0,0
11/09/1998,51920.0,51920.0,51920.0,51920.0,0,0
11/10/1998,51540.0,51540.0,51540.0,51540.0,0,0
11/11/1998,51720.0,51720.0,51720.0,51720.0,0,0
11/12/1998,52910.0,52910.0,52910.0,52910.0,0,0
11/13/1998,51880.0,51880.0,51880.0,51880.0,0,0
11/16/1998,50950.0,50950.0,50950.0,50950.0,0,0
11/17/1998,50990.0,50990.0,50990.0,50990.0,0,0
11/18/1998,51470.0,51470.0,51470.0,51470.0,0,0
11/19/1998,51280.0,51280.0,51280.0,51280.0,0,0
11/20/1998,50700.0,50700.0,50700.0,50700.0,0,0
11/23/1998,51020.0,51020.0,51020.0,51020.0,0,0
11/24/1998,51130.0,51130.0,51130.0,51130.0,0,0
11/25/1998,51340.0,51340.0,51340.0,51340.0,0,0
11/30/1998,50550.0,50550.0,50550.0,50550.0,18,18
12/01/1998,50700.0,50700.0,50700.0,50700.0,0,18
12/02/1998,48750.0,48750.0,48750.0,48750.0,0,18
12/03/1998,49500.0,49500.0,49500.0,49500.0,18,15
12/04/1998,49400.0,49400.0,49400.0,49400.0,0,15
12/07/1998,49570.0,49570.0,49570.0,49570.0,0,15
12/08/1998,49480.0,49480.0,49480.0,49480.0,0,15
12/09/1998,49290.0,49290.0,49290.0,49290.0,0,15
12/10/1998,49480.0,49480.0,49480.0,49480.0,0,15
12/11/1998,49450.0,49450.0,49450.0,49450.0,0,15
12/14/1998,50350.0,50350.0,50350.0,50350.0,0,15
12/15/1998,50350.0,50350.0,50350.0,50350.0,0,15
12/16/1998,52180.0,52180.0,52180.0,52180.0,0,15
12/17/1998,51030.0,51030.0,51030.0,51030.0,0,15
12/18/1998,50900.0,50900.0,50900.0,50900.0,0,15
12/21/1998,50500.0,50500.0,50500.0,50500.0,0,15
12/22/1998,50630.0,50630.0,50630.0,50630.0,0,15
12/23/1998,50480.0,50480.0,50480.0,50480.0,0,15
12/24/1998,50750.0,50750.0,50750.0,50750.0,0,15
12/28/1998,50800.0,50800.0,50800.0,50800.0,0,15
12/29/1998,51690.0,51690.0,51690.0,51690.0,0,15
12/30/1998,51700.0,51700.0,51700.0,51700.0,0,15
12/31/1998,51550.0,51550.0,51550.0,51550.0,0,15
01/04/1999,50760.0,50760.0,50760.0,50760.0,0,15
01/05/1999,51740.0,51740.0,51740.0,51740.0,0,15
01/06/1999,52910.0,52910.0,52910.0,52910.0,0,15
01/07/1999,53730.0,53730.0,53730.0,53730.0,0,15
01/08/1999,54260.0,54260.0,54260.0,54260.0,0,15
01/11/1999,54970.0,54970.0,54970.0,54970.0,0,15
01/12/1999,53890.0,53890.0,53890.0,53890.0,0,15
01/13/1999,53350.0,53350.0,53350.0,53350.0,0,15
01/14/1999,53150.0,53150.0,53150.0,53150.0,0,15
01/15/1999,52720.0,52720.0,52720.0,52720.0,0,15
01/19/1999,52750.0,52750.0,52750.0,52750.0,0,15
01/20/1999,53050.0,53050.0,53050.0,53050.0,0,15
01/21/1999,52650.0,52650.0,52650.0,52650.0,0,15
01/22/1999,52370.0,52370.0,52370.0,52370.0,0,15
01/25/1999,53230.0,53230.0,53230.0,53230.0,0,15
01/26/1999,52540.0,52540.0,52540.0,52540.0,0,15
01/27/1999,52450.0,52450.0,52450.0,52450.0,0,15
01/28/1999,53800.0,53800.0,53800.0,53800.0,0,15
01/29/1999,53430.0,53430.0,53430.0,53430.0,0,15
02/01/1999,53870.0,53870.0,53870.0,53870.0,0,15
02/02/1999,55240.0,55240.0,55240.0,55240.0,0,15
02/03/1999,55790.0,55790.0,55790.0,55790.0,0,15
02/04/1999,57920.0,57920.0,57920.0,57920.0,0,15
02/05/1999,56860.0,56860.0,56860.0,56860.0,0,15
02/08/1999,56570.0,56570.0,56570.0,56570.0,60,62
02/09/1999,55550.0,55550.0,55550.0,55550.0,95,130
02/10/1999,55400.0,55400.0,55400.0,55400.0,1,131
02/11/1999,56160.0,56160.0,56160.0,56160.0,0,131
02/12/1999,56020.0,56020.0,56020.0,56020.0,0,131
02/16/1999,54110.0,54110.0,54110.0,54110.0,0,131
02/17/1999,53850.0,53850.0,53850.0,53850.0,0,131
02/18/1999,54190.0,54190.0,54190.0,54190.0,0,131
02/19/1999,55150.0,55150.0,55150.0,55150.0,0,131
02/22/1999,54130.0,54130.0,54130.0,54130.0,0,131
02/23/1999,53830.0,53830.0,53830.0,53830.0,0,131
02/24/1999,52940.0,52940.0,52940.0,52940.0,0,131
02/25/1999,54710.0,54710.0,54710.0,54710.0,0,131
02/26/1999,55300.0,55300.0,55300.0,55300.0,0,131
03/01/1999,54330.0,54330.0,54330.0,54330.0,0,131
03/02/1999,52340.0,52340.0,52340.0,52340.0,0,131
03/03/1999,52260.0,52260.0,52260.0,52260.0,0,131
03/04/1999,52440.0,52440.0,52440.0,52440.0,0,131
03/05/1999,52000.0,52000.0,51940.0,51940.0,1,132
03/08/1999,52780.0,52780.0,52780.0,52780.0,0,132
03/09/1999,52340.0,52340.0,52340.0,52340.0,0,132
03/10/1999,52670.0,52670.0,52670.0,52670.0,0,132
03/11/1999,53520.0,53520.0,53520.0,53520.0,100,232
03/12/1999,53110.0,53110.0,53110.0,53110.0,55,286
03/15/1999,51470.0,51470.0,51470.0,51470.0,0,286
03/16/1999,51500.0,51500.0,51030.0,51030.0,62,341
03/17/1999,51050.0,51050.0,51050.0,51050.0,79,401
03/18/1999,50780.0,50780.0,50780.0,50780.0,33,411
03/19/1999,51130.0,51130.0,51130.0,51130.0,19,411
