"Date","Open","High","Low","Close","Volume","OpenInt"
01/02/1997,62640.0,62640.0,62640.0,62640.0,0,0
01/03/1997,62120.0,62120.0,62120.0,62120.0,0,0
01/06/1997,61790.0,61790.0,61790.0,61790.0,0,0
01/07/1997,62410.0,62410.0,62410.0,62410.0,0,0
01/08/1997,61900.0,61900.0,61900.0,61900.0,0,0
01/09/1997,62660.0,62660.0,62660.0,62660.0,0,0
01/10/1997,63090.0,63090.0,63090.0,63090.0,0,0
01/13/1997,62610.0,62610.0,62610.0,62610.0,0,0
01/14/1997,62190.0,62190.0,62190.0,62190.0,0,0
01/15/1997,62290.0,62290.0,62290.0,62290.0,0,0
01/16/1997,62890.0,62890.0,62890.0,62890.0,0,0
01/17/1997,63210.0,63210.0,63210.0,63210.0,0,0
01/20/1997,62770.0,62770.0,62770.0,62770.0,0,0
01/21/1997,62570.0,62570.0,62570.0,62570.0,0,0
01/22/1997,62630.0,62630.0,62630.0,62630.0,0,0
01/23/1997,64300.0,64300.0,64300.0,64300.0,0,0
01/24/1997,65410.0,65410.0,65410.0,65410.0,0,0
01/27/1997,66110.0,66110.0,66110.0,66110.0,0,0
01/28/1997,65200.0,65200.0,65200.0,65200.0,0,0
01/29/1997,64970.0,64970.0,64970.0,64970.0,0,0
01/30/1997,65120.0,65120.0,65120.0,65120.0,0,0
01/31/1997,64720.0,64720.0,64720.0,64720.0,0,0
02/03/1997,64530.0,64530.0,64530.0,64530.0,0,0
02/04/1997,64080.0,64080.0,64080.0,64080.0,0,0
02/05/1997,64240.0,64240.0,64240.0,64240.0,0,0
02/06/1997,64080.0,64080.0,64080.0,64080.0,0,0
02/07/1997,64950.0,64950.0,64950.0,64950.0,0,0
02/10/1997,65140.0,65140.0,65140.0,65140.0,0,0
02/11/1997,63880.0,63880.0,63880.0,63880.0,0,0
02/12/1997,67510.0,67510.0,67510.0,67510.0,0,0
02/13/1997,67560.0,67560.0,67560.0,67560.0,0,0
02/14/1997,68600.0,68600.0,68600.0,68600.0,0,0
02/18/1997,67990.0,67990.0,67990.0,67990.0,0,0
02/19/1997,67670.0,67670.0,67670.0,67670.0,0,0
02/20/1997,68100.0,68100.0,68100.0,68100.0,0,0
02/21/1997,67680.0,67680.0,67680.0,67680.0,0,0
02/24/1997,67800.0,67800.0,67800.0,67800.0,0,0
02/25/1997,68100.0,68100.0,68100.0,68100.0,0,0
02/26/1997,67890.0,67990.0,67890.0,67990.0,0,0
02/27/1997,68520.0,68520.0,68520.0,68520.0,0,0
02/28/1997,69210.0,69210.0,69210.0,69210.0,0,0
03/03/1997,69050.0,69050.0,69050.0,69050.0,0,0
03/04/1997,68180.0,68180.0,68180.0,68180.0,0,0
03/05/1997,67930.0,67930.0,67930.0,67930.0,0,0
03/06/1997,67780.0,67780.0,67780.0,67780.0,0,0
03/07/1997,67320.0,67320.0,67320.0,67320.0,0,0
03/10/1997,68300.0,68300.0,68300.0,68300.0,0,0
03/11/1997,68420.0,68420.0,68420.0,68420.0,0,0
03/12/1997,67850.0,67850.0,67850.0,67850.0,0,0
03/13/1997,68710.0,68710.0,68710.0,68710.0,0,0
03/14/1997,68440.0,68440.0,68440.0,68440.0,0,0
03/17/1997,68010.0,68010.0,68010.0,68010.0,0,0
03/18/1997,67630.0,67630.0,67630.0,67630.0,0,0
03/19/1997,68030.0,68050.0,68030.0,68050.0,0,0
03/20/1997,67910.0,67910.0,67910.0,67910.0,0,0
03/21/1997,67360.0,67360.0,67360.0,67360.0,0,0
03/24/1997,67680.0,67680.0,67680.0,67680.0,0,0
03/25/1997,66900.0,66900.0,66900.0,66900.0,0,0
03/26/1997,67380.0,67380.0,67380.0,67380.0,0,0
03/27/1997,67280.0,67280.0,67280.0,67280.0,0,0
03/31/1997,66550.0,66550.0,66550.0,66550.0,0,0
04/01/1997,65700.0,65700.0,65700.0,65700.0,0,0
04/02/1997,64350.0,64350.0,64350.0,64350.0,0,0
04/03/1997,62720.0,62720.0,62720.0,62720.0,0,0
04/04/1997,62900.0,62900.0,62900.0,62900.0,0,0
04/07/1997,63390.0,63390.0,63390.0,63390.0,0,0
04/08/1997,63280.0,63280.0,63280.0,63280.0,0,0
04/09/1997,63230.0,63230.0,63230.0,63230.0,0,0
04/10/1997,63300.0,63300.0,63300.0,63300.0,0,0
04/11/1997,62700.0,62700.0,62700.0,62700.0,0,0
04/14/1997,62710.0,62710.0,62710.0,62710.0,0,0
04/15/1997,62550.0,62550.0,62550.0,62550.0,0,0
04/16/1997,63220.0,63220.0,63220.0,63220.0,0,0
04/17/1997,62430.0,62430.0,62430.0,62430.0,0,0
04/18/1997,62610.0,62610.0,62610.0,62610.0,0,0
04/21/1997,62840.0,62840.0,62840.0,62840.0,0,0
04/22/1997,62640.0,62640.0,62640.0,62640.0,0,0
04/23/1997,62740.0,62740.0,62740.0,62740.0,0,0
04/24/1997,62440.0,62440.0,62440.0,62440.0,0,0
04/25/1997,62750.0,62750.0,62750.0,62750.0,0,0
04/28/1997,61630.0,61630.0,61630.0,61630.0,0,0
04/29/1997,61660.0,61660.0,61660.0,61660.0,0,0
04/30/1997,61890.0,61890.0,61890.0,61890.0,0,0
05/01/1997,62680.0,62680.0,62680.0,62680.0,0,0
05/02/1997,62290.0,62290.0,62290.0,62290.0,0,0
05/05/1997,62700.0,62700.0,62700.0,62700.0,0,0
05/06/1997,62200.0,62200.0,62200.0,62200.0,0,0
05/07/1997,62460.0,62460.0,62460.0,62460.0,0,0
05/08/1997,63490.0,63490.0,63490.0,63490.0,0,0
05/09/1997,63750.0,63750.0,63750.0,63750.0,0,0
05/12/1997,63300.0,63300.0,63300.0,63300.0,0,0
05/13/1997,63760.0,63760.0,63760.0,63760.0,0,0
05/14/1997,63340.0,63340.0,63340.0,63340.0,0,0
05/15/1997,63580.0,63580.0,63580.0,63580.0,0,0
05/16/1997,61890.0,61890.0,61890.0,61890.0,0,0
05/19/1997,62040.0,62040.0,62040.0,62040.0,0,0
05/20/1997,62040.0,62040.0,62040.0,62040.0,0,0
05/21/1997,61860.0,61860.0,61860.0,61860.0,0,0
