"Date","Open","High","Low","Close","Volume","OpenInt"
02/02/2000,52440.0,52440.0,52440.0,52440.0,1,0
02/03/2000,52920.0,52920.0,52920.0,52920.0,0,0
02/04/2000,55760.0,55760.0,55760.0,55760.0,0,0
02/07/2000,52890.0,52890.0,52890.0,52890.0,0,0
02/08/2000,53440.0,53440.0,53440.0,53440.0,0,0
02/09/2000,54340.0,54340.0,54340.0,54340.0,0,0
02/10/2000,54290.0,54290.0,54290.0,54290.0,0,0
02/11/2000,53540.0,53540.0,53540.0,53540.0,0,0
02/14/2000,52740.0,52740.0,52740.0,52740.0,0,0
02/15/2000,52620.0,52620.0,52620.0,52620.0,0,0
02/16/2000,53090.0,53090.0,53090.0,53090.0,0,0
02/17/2000,52690.0,52690.0,52690.0,52690.0,0,6
02/18/2000,52870.0,52870.0,52870.0,52870.0,1,13
02/22/2000,52970.0,52970.0,52970.0,52970.0,0,0
02/23/2000,52830.0,52830.0,52830.0,52830.0,0,0
02/24/2000,51900.0,51900.0,51900.0,51900.0,0,0
02/25/2000,50670.0,50670.0,50670.0,50670.0,0,0
02/28/2000,50890.0,50890.0,50890.0,50890.0,0,0
02/29/2000,50870.0,50870.0,50870.0,50870.0,0,0
03/01/2000,51120.0,51120.0,51120.0,51120.0,0,0
03/02/2000,50420.0,50420.0,50420.0,50420.0,0,0
03/03/2000,51320.0,51320.0,51320.0,51320.0,0,0
03/06/2000,50860.0,50860.0,50860.0,50860.0,0,0
03/07/2000,51020.0,51020.0,51020.0,51020.0,0,0
03/08/2000,51100.0,51100.0,51100.0,51100.0,0,0
03/09/2000,51300.0,51300.0,51300.0,51300.0,0,0
03/10/2000,50970.0,50970.0,50970.0,50970.0,0,0
03/13/2000,50970.0,50970.0,50970.0,50970.0,0,0
03/14/2000,51120.0,51120.0,51120.0,51120.0,0,0
03/15/2000,51450.0,51450.0,51450.0,51450.0,0,0
03/16/2000,51050.0,51050.0,51050.0,51050.0,0,0
03/17/2000,51100.0,51100.0,51100.0,51100.0,0,0
03/20/2000,50480.0,50480.0,50480.0,50480.0,0,0
03/21/2000,51380.0,51380.0,51380.0,51380.0,0,0
03/22/2000,51450.0,51450.0,51450.0,51450.0,0,0
03/23/2000,51030.0,51030.0,51030.0,51030.0,0,0
03/24/2000,51280.0,51280.0,51280.0,51280.0,0,0
03/27/2000,51000.0,51000.0,51000.0,51000.0,0,0
03/28/2000,50830.0,50830.0,50830.0,50830.0,0,0
03/29/2000,49600.0,49600.0,49600.0,49600.0,0,0
03/30/2000,49630.0,49630.0,49630.0,49630.0,0,0
03/31/2000,50200.0,50200.0,50200.0,50200.0,0,0
04/03/2000,50320.0,50320.0,50320.0,50320.0,0,0
04/04/2000,50500.0,51400.0,50500.0,51400.0,3,2
04/05/2000,51140.0,51140.0,51140.0,51140.0,0,0
04/06/2000,51120.0,51120.0,51120.0,51120.0,46,46
04/07/2000,51040.0,51040.0,51040.0,51040.0,25,71
04/10/2000,51500.0,51500.0,51500.0,51500.0,100,145
04/11/2000,51280.0,51280.0,51280.0,51280.0,0,0
04/12/2000,51330.0,51330.0,51330.0,51330.0,0,0
04/13/2000,51600.0,51600.0,51600.0,51600.0,0,0
04/14/2000,51620.0,51620.0,51620.0,51620.0,0,0
04/17/2000,51300.0,51300.0,51300.0,51300.0,0,0
04/18/2000,51270.0,51270.0,51270.0,51270.0,0,0
04/19/2000,51220.0,51220.0,51220.0,51220.0,0,0
04/20/2000,49890.0,49890.0,49890.0,49890.0,0,0
04/24/2000,49440.0,49440.0,49440.0,49440.0,0,0
04/25/2000,50080.0,50080.0,50080.0,50080.0,0,0
04/26/2000,49420.0,49420.0,49420.0,49420.0,0,0
